,Creation Time,Latency,Arrival Time,Source,Destination,Block ID,QueueTime,TxTime,PropTime,Block Index
172,0.02742989585214149,0.3613170160417165,0.388746911893858,"Los Angeles, California, US","Malaga, Spain",1_0_31,0.0008574656582927102,0.005896007246204124,0.35456354313721966,31
33,0.0282873615104342,0.22385542467054886,0.25214278618098307,"Los Angeles, California, US","Malaga, Spain",1_0_32,0.000893944150287089,0.0035335995129713166,0.21942788100729052,32
125,0.029181305660721288,0.33082360496066804,0.36000491062138934,"Los Angeles, California, US","Malaga, Spain",1_0_33,0.0002282473736582094,0.005318423666953182,0.3252769339200566,33
70,0.029289753270182274,0.2740196187094663,0.3033093719796486,"Los Angeles, California, US","Malaga, Spain",1_0_34,0.0005369567491616718,0.004325956881882081,0.2691567050784225,34
10,0.029826710019343946,0.17841067140005903,0.20823738141940298,"Los Angeles, California, US","Malaga, Spain",1_0_35,0.0011908584647116367,0.002862902631848587,0.17435691030349887,35
35,0.031017568484055583,0.228405912435774,0.2594234809198296,"Los Angeles, California, US","Malaga, Spain",1_0_36,0.001094979723538038,0.0036210680784086006,0.2236898646338274,36
309,0.03211254820759362,0.43029169681574286,0.4624042450233365,"Los Angeles, California, US","Malaga, Spain",1_0_37,0.002964087183617084,0.0070709817836190555,0.4202566278485066,37
231,0.03501875810133143,0.39303575130908647,0.4280545094104179,"Los Angeles, California, US","Malaga, Spain",1_0_38,0.00016771570183880813,0.006260224431403851,0.38660781117584386,38
120,0.03516732003481345,0.32047075439524103,0.35563807443005446,"Los Angeles, California, US","Malaga, Spain",1_0_39,0.0003856458187838918,0.005184542636688835,0.31490056593976834,39
734,0.03531798244212297,0.5997879758876064,0.6351059583297293,"Los Angeles, California, US","Malaga, Spain",1_0_40,0.0018033749491811052,0.00960694727689178,0.588377653661533,40
620,0.03697255154175389,0.5568225372596527,0.5937950888014066,"Los Angeles, California, US","Malaga, Spain",1_0_41,0.00018156806966933975,0.008970270494118544,0.5476706986958644,41
268,0.03715411961142323,0.40656242334539044,0.4437165429568137,"Los Angeles, California, US","Malaga, Spain",1_0_42,0.002636196143139556,0.006309587656388005,0.39761663954586274,42
144,0.03979031575456279,0.33284936018611844,0.3726396759406812,"Los Angeles, California, US","Malaga, Spain",1_0_43,0.002157949516511534,0.005368423201354354,0.32532298746825244,43
330,0.04194826527107432,0.4281805564562007,0.470128821727275,"Los Angeles, California, US","Malaga, Spain",1_0_44,0.0013963793923842949,0.006824257290846906,0.41995991977296926,44
445,0.043344644663458616,0.4792876890721876,0.5226323337356462,"Los Angeles, California, US","Malaga, Spain",1_0_45,0.002272537154054788,0.007878852365174516,0.4691362995529579,45
155,0.045617181817513404,0.33279624636899147,0.37841342818650486,"Los Angeles, California, US","Malaga, Spain",1_0_46,0.0012148215679265023,0.005366926960749093,0.326214497840316,46
314,0.04671110693616914,0.4175145594267541,0.46422566636292323,"Los Angeles, California, US","Malaga, Spain",1_0_47,0.0010174051192724728,0.00661830370194248,0.409878850605539,47
49,0.04768757458245,0.23008241176137312,0.2777699863438231,"Los Angeles, California, US","Malaga, Spain",1_0_48,0.0004529606909801989,0.0037368184122689003,0.225892632658124,48
163,0.04781000831824692,0.3356595742408903,0.38346958255913727,"Los Angeles, California, US","Malaga, Spain",1_0_49,0.0029991178411909597,0.005372618609772558,0.3272878377899266,49
34,0.05080912615943788,0.20720061796716743,0.2580097441266053,"Los Angeles, California, US","Malaga, Spain",1_0_50,0.0002717602916054371,0.003322766869824517,0.20360609080573758,50
1,0.05108088645104332,0.09956558961781305,0.15064647606885637,"Los Angeles, California, US","Malaga, Spain",1_0_51,0.002347569751005238,0.0014755835507845071,0.09574243631602333,51
505,0.05342845620204856,0.49423297401121796,0.5476614302132665,"Los Angeles, California, US","Malaga, Spain",1_0_52,0.0003972771611862255,0.00794540488076618,0.48589029196926514,52
118,0.05382573336323478,0.30100683829548597,0.35483257165872073,"Los Angeles, California, US","Malaga, Spain",1_0_53,0.002180901324028879,0.004765949784817178,0.2940599871866399,53
344,0.05600663468726366,0.4195760026156612,0.4755826373029248,"Los Angeles, California, US","Malaga, Spain",1_0_54,0.0011817290537667821,0.006558788195357131,0.41183548536653725,54
25,0.0569875316713225,0.188354408587615,0.24534194025893752,"Los Angeles, California, US","Malaga, Spain",1_0_55,0.0002470372106279581,0.00280104032069644,0.18530633105629074,55
241,0.05700355177712532,0.3744120377651187,0.431415589542244,"Los Angeles, California, US","Malaga, Spain",1_0_56,0.002663284102863303,0.005870348213642588,0.3658784054486127,56
199,0.059666835879988625,0.3509588242414025,0.4106256601213911,"Los Angeles, California, US","Malaga, Spain",1_0_57,0.0001974261479964906,0.005727595344226558,0.3450338027491794,57
17,0.059856847713383704,0.16027850589554504,0.22013535360892875,"Los Angeles, California, US","Malaga, Spain",1_0_58,0.0001481672484614019,0.0026270049167321234,0.15750333373035155,58
157,0.060005014961845106,0.32082207296273807,0.3808270879245832,"Los Angeles, California, US","Malaga, Spain",1_0_59,0.002709282185721633,0.005082062441818557,0.31303072833519774,59
262,0.06271429714756674,0.37814375722269516,0.44085805437026193,"Los Angeles, California, US","Malaga, Spain",1_0_60,0.0013804771525140341,0.006036022403978061,0.37072725766620296,60
185,0.06391313544992054,0.33873183646930205,0.4026449719192226,"Los Angeles, California, US","Malaga, Spain",1_0_61,6.858887730357144e-05,0.005382618503392039,0.3332806290886063,61
63,0.06398172432722411,0.23319877012670936,0.29718049445393346,"Los Angeles, California, US","Malaga, Spain",1_0_62,0.0015082025969954255,0.003524379038254007,0.22816618849145995,62
41,0.06539650449225762,0.19941216890629035,0.26480867339854797,"Los Angeles, California, US","Malaga, Spain",1_0_63,0.0014082825151109368,0.003035550233184817,0.19496833615799472,63
123,0.06680478700736855,0.29221161772722043,0.35901640473458896,"Los Angeles, California, US","Malaga, Spain",1_0_64,0.002575905254798727,0.004603198274577225,0.2850325141978444,64
534,0.06938069226216728,0.4898106001759568,0.559191292438124,"Los Angeles, California, US","Malaga, Spain",1_0_65,0.0023581558142614645,0.007995874728991227,0.47945656963270356,65
349,0.07135592793853404,0.40613661522955424,0.4774925431680883,"Los Angeles, California, US","Malaga, Spain",1_0_66,0.0019156145660201435,0.0065513577137275856,0.3976696429498063,66
288,0.07320965798738575,0.3830544095391198,0.45626406752650556,"Los Angeles, California, US","Malaga, Spain",1_0_67,0.0036675355387370823,0.006316946869862732,0.3730699271305198,67
5,0.07671868289995055,0.09684514213573016,0.1735638250356807,"Los Angeles, California, US","Malaga, Spain",1_0_68,0.0016530781070554779,0.0014578737411326513,0.09373419028754208,68
9,0.07837176100700603,0.12756170611323542,0.20593346712024146,"Los Angeles, California, US","Malaga, Spain",1_0_69,0.0015816254295098475,0.0020115555885391856,0.12396852509518648,69
124,0.07975284679685264,0.279977753306495,0.3597306001033476,"Los Angeles, California, US","Malaga, Spain",1_0_70,0.0008161589448586332,0.004530971759636518,0.2746306226019998,70
111,0.08056900574171127,0.26971600787542954,0.3502850136171408,"Los Angeles, California, US","Malaga, Spain",1_0_71,0.00025696880608572226,0.004307355544265455,0.26515168352507856,71
971,0.080825974547797,0.6443794826058381,0.725205457153635,"Los Angeles, California, US","Malaga, Spain",1_0_72,0.001075906691701961,0.010152096095807193,0.633151479818328,72
67,0.08165003479265501,0.2196118966378263,0.3012619314304813,"Los Angeles, California, US","Malaga, Spain",1_0_73,0.00027966183747560325,0.003601636862688404,0.21573059793766225,73
173,0.08166272760527195,0.3088206759206502,0.39048340352592215,"Los Angeles, California, US","Malaga, Spain",1_0_74,7.503480194447076e-05,0.005132389981883788,0.3036132511368219,74
110,0.08173776240721642,0.267444282136049,0.3491820445432654,"Los Angeles, California, US","Malaga, Spain",1_0_75,0.003518854878279215,0.004239560097626511,0.25968586716014336,75
214,0.08517293748898364,0.33497103046354876,0.4201439679525324,"Los Angeles, California, US","Malaga, Spain",1_0_76,0.00021843343826000172,0.005361280176622911,0.32939131684866585,76
216,0.08539137092724364,0.33551026221112956,0.4209016331383732,"Los Angeles, California, US","Malaga, Spain",1_0_77,0.0008746927966903489,0.005330333921498228,0.32930523549294094,77
54,0.08626606372393399,0.20288488975475485,0.28915095347868885,"Los Angeles, California, US","Malaga, Spain",1_0_78,0.0018847132684617351,0.0031950400156016967,0.1978051364706914,78
373,0.08815077699239572,0.40070487854144893,0.48885565553384464,"Los Angeles, California, US","Malaga, Spain",1_0_79,0.0004704300988660759,0.006536451164395106,0.3936979972781875,79
4,0.08842625803234676,0.08122382450799338,0.16965008254034014,"Los Angeles, California, US","Malaga, Spain",1_0_80,0.0006838529223188033,0.0013191631261063022,0.07922080845956835,80
512,0.08911011095466556,0.46232500974332713,0.5514351206979927,"Los Angeles, California, US","Malaga, Spain",1_0_81,0.0011791634571856197,0.007113131185794706,0.45403271510034643,81
119,0.09008196884456766,0.2654804753775213,0.35556244422208894,"Los Angeles, California, US","Malaga, Spain",1_0_82,0.0018861785908386025,0.004218341633945947,0.25937595515273654,82
913,0.09185596292845027,0.6134377654200924,0.7052937283485428,"Los Angeles, California, US","Malaga, Spain",1_0_83,0.0010459611822004888,0.009917683214816158,0.6024741210230752,83
6,0.09270108333148555,0.09053211089180996,0.1832331942232955,"Los Angeles, California, US","Malaga, Spain",1_0_84,0.004530601938182416,0.001380805577429742,0.08462070337619784,84
212,0.09719695349702057,0.3213669847691407,0.4185639382661613,"Los Angeles, California, US","Malaga, Spain",1_0_85,0.0011113613539618789,0.005089537999699648,0.31516608541547936,85
13,0.09830831485098245,0.1138274485089885,0.21213576335997095,"Los Angeles, California, US","Malaga, Spain",1_0_86,0.0009979975439570327,0.0017793156394169617,0.11105013532561454,86
303,0.09930631239493948,0.36014443815809927,0.45945075055303874,"Los Angeles, California, US","Malaga, Spain",1_0_87,0.0005914301612098133,0.00587376391852479,0.3536792440783644,87
88,0.09937547825002165,0.2294737361440653,0.32884921439408693,"Los Angeles, California, US","Malaga, Spain",1_0_88,0.0005758025864215227,0.003647195828208603,0.22525073772943524,88
184,0.09967837759622349,0.3025374531292237,0.4022158307254472,"Los Angeles, California, US","Malaga, Spain",1_0_89,0.0016409107112898697,0.004909478653314226,0.29598706376461953,89
392,0.10131928830751336,0.39453313369323617,0.4958524220007495,"Los Angeles, California, US","Malaga, Spain",1_0_90,0.0008019898221181265,0.00637858932118617,0.38735255454993167,90
59,0.10206641007467576,0.19259703699797104,0.2946634470726468,"Los Angeles, California, US","Malaga, Spain",1_0_91,0.0025994531243997004,0.0029576806052033513,0.18703990326836809,91
42,0.10466586319907546,0.16160139864840817,0.2662672618474836,"Los Angeles, California, US","Malaga, Spain",1_0_92,0.0023947855909825927,0.0025914602679654487,0.15661515278946006,92
45,0.10706064879005806,0.16725922518794661,0.27431987397800467,"Los Angeles, California, US","Malaga, Spain",1_0_93,0.00034847226218764904,0.002657826142393843,0.16425292678336523,93
508,0.10707476235934554,0.4414431719677204,0.548517934327066,"Los Angeles, California, US","Malaga, Spain",1_0_94,0.00038463189512916163,0.00720264787536513,0.4338558921972258,94
12,0.1073430201375003,0.10405447760174333,0.21139749773924363,"Los Angeles, California, US","Malaga, Spain",1_0_95,0.0009634943598521156,0.0016167032925462053,0.10147427994934508,95
134,0.10830651449735242,0.25453625332227936,0.36284276781963176,"Los Angeles, California, US","Malaga, Spain",1_0_96,0.0030575919364503185,0.004158688200754449,0.24731997318507448,96
116,0.11129627049071644,0.24171150657674356,0.35300777706746,"Los Angeles, California, US","Malaga, Spain",1_0_97,0.0008170941836219414,0.0038668663666670414,0.23702754602645457,97
273,0.11211336467433838,0.33568073540485777,0.4477941000791962,"Los Angeles, California, US","Malaga, Spain",1_0_98,0.002483482295274425,0.005447764987438511,0.3277494881221448,98
139,0.11459684696961281,0.2510447198897628,0.3656415668593756,"Los Angeles, California, US","Malaga, Spain",1_0_99,0.0009578886362354017,0.003976245192831217,0.2461105860606962,99
386,0.11509339912190535,0.37912407099732737,0.4942174701192327,"Los Angeles, California, US","Malaga, Spain",1_0_100,0.0009313327372718061,0.00622449366776871,0.37196824459228667,100
112,0.11602473185917715,0.2347683152009294,0.35079304706010656,"Los Angeles, California, US","Malaga, Spain",1_0_101,0.002617971647596598,0.0037415486391795707,0.22840879491415317,101
191,0.11864270350677375,0.287048268099771,0.40569097160654477,"Los Angeles, California, US","Malaga, Spain",1_0_102,0.0006013053146304015,0.004591694521024154,0.2818552682641164,102
104,0.11914730429452006,0.22646477358628628,0.34561207788080633,"Los Angeles, California, US","Malaga, Spain",1_0_103,0.003318951450859517,0.003545973277534525,0.21959984885789224,103
443,0.12246625574537957,0.39986911186778,0.5223353676131596,"Los Angeles, California, US","Malaga, Spain",1_0_104,0.0018220894043775165,0.006363354344980844,0.3916836681184215,104
20,0.1242293519383941,0.10797973165254554,0.23220908359093964,"Los Angeles, California, US","Malaga, Spain",1_0_105,7.609553517057277e-05,0.0017756578734227223,0.10612797824395231,105
323,0.12424455351962557,0.34364000796013483,0.46788456147976043,"Los Angeles, California, US","Malaga, Spain",1_0_106,0.00029125825448435283,0.005637540793976748,0.33771120891167355,106
803,0.12443925604384938,0.5372357656708475,0.6616750217146969,"Los Angeles, California, US","Malaga, Spain",1_0_107,0.0008902164792140427,0.008823426295933355,0.5275221228957,107
55,0.12484464969896486,0.16507104039355552,0.2899156900925204,"Los Angeles, California, US","Malaga, Spain",1_0_108,0.0001410456996608911,0.002616068633722668,0.16231392606017195,108
406,0.12498569539862575,0.3796921617404834,0.5046778571391092,"Los Angeles, California, US","Malaga, Spain",1_0_109,0.001688633982354748,0.006162858020250984,0.3718406697378775,109
168,0.12665127390818698,0.25877518620213896,0.38542646011032594,"Los Angeles, California, US","Malaga, Spain",1_0_110,0.0009402120000491787,0.003967762369560563,0.25386721183252936,110
97,0.12752754022914292,0.20926683076638997,0.3367943709955329,"Los Angeles, California, US","Malaga, Spain",1_0_111,0.002120154980427169,0.0033628280051501733,0.20378384778081257,111
958,0.1296476952095701,0.5901100719865556,0.7197577671961257,"Los Angeles, California, US","Malaga, Spain",1_0_112,0.0020334348432094473,0.009483326057415824,0.5785933110859305,112
208,0.1315187661825345,0.2846864479630034,0.4162052141455379,"Los Angeles, California, US","Malaga, Spain",1_0_113,0.0007036802681785193,0.004551551478615488,0.2794312162162092,113
80,0.13213752587583963,0.18666299163860992,0.31880051751444954,"Los Angeles, California, US","Malaga, Spain",1_0_114,0.0007940092373963925,0.002936448533911358,0.18293253386730227,114
636,0.13293153511323602,0.4696770171773133,0.6026085522905493,"Los Angeles, California, US","Malaga, Spain",1_0_115,0.00033800557600935366,0.007428491280081475,0.4619105203212223,115
234,0.13326954068924537,0.29544182764820104,0.4287113683374464,"Los Angeles, California, US","Malaga, Spain",1_0_116,0.0007081177861326671,0.004736329720620275,0.2899973801414481,116
609,0.13394644037714062,0.45587112611806857,0.5898175664952092,"Los Angeles, California, US","Malaga, Spain",1_0_117,0.0010324615228745893,0.007390759010420388,0.4474479055847732,117
435,0.1348646574118612,0.3826021267067475,0.5174667841186087,"Los Angeles, California, US","Malaga, Spain",1_0_118,0.0008187215740635134,0.006066377554073683,0.37571702757861036,118
89,0.1354358272255345,0.19778248846036534,0.3332183156858998,"Los Angeles, California, US","Malaga, Spain",1_0_119,0.001654408686604325,0.003018514262147718,0.19310956551161312,119
693,0.1370902359121388,0.48122356264098803,0.6183137985531268,"Los Angeles, California, US","Malaga, Spain",1_0_120,0.0008663253116648617,0.007815317894404978,0.4725419194349182,120
81,0.13795656122380368,0.181174431830116,0.3191309930539197,"Los Angeles, California, US","Malaga, Spain",1_0_121,0.00020427624812111023,0.002842783695461382,0.17812737188653358,121
16,0.13816083747192479,0.08053040538724579,0.21869124285917058,"Los Angeles, California, US","Malaga, Spain",1_0_122,0.0015578729795975021,0.001191029770891505,0.07778150263675689,122
170,0.1397187104515223,0.24788572588111907,0.38760443633264136,"Los Angeles, California, US","Malaga, Spain",1_0_123,7.846298651570383e-05,0.0039809686159361715,0.2438262942786672,123
352,0.13977437874176546,0.33981786543801,0.4795922441797755,"Los Angeles, California, US","Malaga, Spain",1_0_124,0.0005475346610114007,0.005507735963473258,0.33376259481352527,124
39,0.14032191340277686,0.12298702826931426,0.2633089416720911,"Los Angeles, California, US","Malaga, Spain",1_0_125,0.0014815146754547648,0.0019499131372157457,0.11955560045664383,125
649,0.14146359961602337,0.46585302066035084,0.6073166202763742,"Los Angeles, California, US","Malaga, Spain",1_0_126,0.00037935398986849167,0.007504934860201491,0.45796873181028136,126
31,0.14146400354651245,0.10686989829722726,0.2483339018437397,"Los Angeles, California, US","Malaga, Spain",1_0_127,0.0037789150553361184,0.0016167032925462053,0.10147427994934503,127
154,0.14524291860184857,0.2330195586452506,0.37826247724709916,"Los Angeles, California, US","Malaga, Spain",1_0_128,0.0009323630090472546,0.0037214228989866497,0.22836577273721675,128
1091,0.14617528161089582,0.6211517960680369,0.7673270776789327,"Los Angeles, California, US","Malaga, Spain",1_0_129,0.0017732008914982667,0.009868828722777693,0.6095097664537601,129
654,0.1479484825023941,0.4610288158637763,0.6089772983661704,"Los Angeles, California, US","Malaga, Spain",1_0_130,0.0009999920863653644,0.007410747063759167,0.4526180767136513,130
136,0.1488073499812775,0.21517830465319285,0.36398565463447036,"Los Angeles, California, US","Malaga, Spain",1_0_131,0.000993554682972464,0.0034380838881698955,0.21074666608205045,131
227,0.14980090466424997,0.2771820286363435,0.42698293330059345,"Los Angeles, California, US","Malaga, Spain",1_0_132,0.0013926728471198857,0.0043920480885871775,0.2713973077006366,132
76,0.15119357751136986,0.16106427917833954,0.3122578566897094,"Los Angeles, California, US","Malaga, Spain",1_0_133,0.0014132168230726605,0.002662678266047184,0.15698838408921967,133
714,0.15260679433444252,0.47431609734116825,0.6269228916756108,"Los Angeles, California, US","Malaga, Spain",1_0_134,0.0014785621826353956,0.0075865136831281856,0.465251021475404,134
108,0.1538097465390227,0.19473091220477592,0.34854065874379864,"Los Angeles, California, US","Malaga, Spain",1_0_135,0.00045649474731640494,0.0031143208897102636,0.19116009656774918,135
18,0.15420112752637216,0.07684341646499107,0.23104454399136323,"Los Angeles, California, US","Malaga, Spain",1_0_136,0.001116097754800316,0.0011602085452297852,0.07456711016496104,136
205,0.15531722528117248,0.25961500473530547,0.41493223001647794,"Los Angeles, California, US","Malaga, Spain",1_0_137,0.0007298155667000428,0.003932217720793889,0.2549529714478116,137
904,0.15591937273412942,0.547769564240602,0.7036889369747314,"Los Angeles, California, US","Malaga, Spain",1_0_138,0.0007085468397041994,0.008790572929759741,0.538270444471138,138
1255,0.15645078224506295,0.6771489839301076,0.8335997661751705,"Los Angeles, California, US","Malaga, Spain",1_0_139,0.0005789175226066645,0.01081388664733834,0.6657561797601621,139
300,0.1568343376882642,0.3023881654911163,0.4592225031793805,"Los Angeles, California, US","Malaga, Spain",1_0_140,0.0010971673503175627,0.004911068226113889,0.2963799299146847,140
60,0.1578113993776893,0.13722295330594358,0.2950343526836329,"Los Angeles, California, US","Malaga, Spain",1_0_141,0.0011377252715900343,0.002183496555962604,0.13390173147839093,141
96,0.15894912464927932,0.17751388520891112,0.33646300985819044,"Los Angeles, California, US","Malaga, Spain",1_0_142,0.00022236203269734856,0.002782744172695054,0.17450877900351872,142
317,0.15917148668197667,0.3057143269004446,0.46488581358242126,"Los Angeles, California, US","Malaga, Spain",1_0_143,0.0007852350650584261,0.004914107246053436,0.3000149845893327,143
169,0.1597303592998516,0.22633773685104422,0.3860680961508958,"Los Angeles, California, US","Malaga, Spain",1_0_144,0.0004225070847835577,0.0036076021212465338,0.2223076276450141,144
419,0.16015286638463516,0.35010739757450365,0.5102602639591388,"Los Angeles, California, US","Malaga, Spain",1_0_145,0.0016049514794730935,0.0056589151734285584,0.34284353092160175,145
135,0.16175781786410826,0.20191511199384765,0.3636729298579559,"Los Angeles, California, US","Malaga, Spain",1_0_146,0.0023529197387192335,0.0032230117433534487,0.19633918051177493,146
562,0.16388768887325803,0.4093268932354931,0.5732145821087511,"Los Angeles, California, US","Malaga, Spain",1_0_147,0.0011084094340972905,0.006448301682096529,0.40177018211929927,147
162,0.16497946225810942,0.2182243960188732,0.3832038582769826,"Los Angeles, California, US","Malaga, Spain",1_0_148,0.00040581747412765656,0.0035399944113649637,0.21427858413338038,148
1097,0.16529588779277607,0.6038136430323787,0.7691095308251548,"Los Angeles, California, US","Malaga, Spain",1_0_149,0.0004243296915690531,0.009672415646052373,0.5937168976947563,149
218,0.16558805030663626,0.25641435760245246,0.4220024079090887,"Los Angeles, California, US","Malaga, Spain",1_0_150,0.0007535762087385323,0.004193915306677875,0.25146686608703583,150
449,0.1663416265153748,0.3569911860898004,0.5233328126051752,"Los Angeles, California, US","Malaga, Spain",1_0_151,0.0018555092683039953,0.005685036371276827,0.3494506404502195,151
47,0.16796928161477448,0.10906162869950659,0.27703091031428106,"Los Angeles, California, US","Malaga, Spain",1_0_152,0.001327035474940369,0.0017270018086461836,0.10600759141591998,152
674,0.16929631708971485,0.44356689563382085,0.6128632127235357,"Los Angeles, California, US","Malaga, Spain",1_0_153,0.002248956704418409,0.0071364138342054125,0.43418152509519686,153
72,0.17077653044595223,0.133063912212901,0.30384044265885324,"Los Angeles, California, US","Malaga, Spain",1_0_154,0.0006296607942512245,0.0020187356161735625,0.1304155158024763,154
941,0.17140619124020345,0.5409048898288119,0.7123110810690154,"Los Angeles, California, US","Malaga, Spain",1_0_155,0.00025171088893169435,0.0086555636355823,0.5319976153042972,155
1034,0.17147715895054494,0.5728642493186589,0.7443414082692038,"Los Angeles, California, US","Malaga, Spain",1_0_156,0.0009514936262907392,0.009143846343815598,0.562768909348552,156
347,0.17195400641396966,0.3045065619671052,0.47646056838107487,"Los Angeles, California, US","Malaga, Spain",1_0_157,0.00020132927648988663,0.004987747978481952,0.2993174847121331,157
164,0.17215533569045954,0.21193295998393857,0.3840882956743981,"Los Angeles, California, US","Malaga, Spain",1_0_158,0.0019846100392406085,0.0032375109619913996,0.20671083898270654,158
362,0.17383347872573396,0.31072286812908056,0.4845563468548145,"Los Angeles, California, US","Malaga, Spain",1_0_159,0.0025576959103143226,0.005004256626668991,0.30316091559209724,159
65,0.17592204863038183,0.12355805484724044,0.2994801034776223,"Los Angeles, California, US","Malaga, Spain",1_0_160,0.0011713691796742809,0.0018657124236725324,0.12052097324389373,160
