epsilon,time
0.9899690942329051,0.00243376399288111
0.9899381894316004,0.0024557269118140445
0.9899072855960556,0.0026223877150756934
0.9898763827262406,0.0027055150098095875
0.9898454808221251,0.0027562598569881216
0.989814579883679,0.0028642164799969165
0.9897836799108722,0.003086282561888095
0.9897527809036747,0.0032441718516998228
0.9897218828620558,0.0034916593271562086
0.9896909857859857,0.0035448805556775294
0.9896600896754342,0.0038681292575352307
0.9896291945303709,0.004004204189362998
0.9895983003507659,0.004097074224649236
0.989567407136589,0.004119037143582171
0.9895365148878098,0.004693045678963246
0.9895056236043984,0.00497592906446904
0.9894747332863245,0.00505516125302021
0.989443843933558,0.005170795602966049
0.9894129555460686,0.005256351013202049
0.9893820681238263,0.005743007818558137
0.9893511816668008,0.0060157241463519966
0.989320296174962,0.0062126818196940915
0.9892894116482799,0.006830051128706367
0.989258528086724,0.00687982081921586
0.9892276454902643,0.007068444541410443
0.9891967638588708,0.00779565028653123
0.9891658831925131,0.007925053186363393
0.9891350034911612,0.007937716153490959
0.9891041247547848,0.007971605602758156
0.989073246983354,0.00799356852169109
0.9890423701768384,0.00808995828622627
0.9890114943352079,0.00913427523645034
0.9889806194584323,0.009192442921841643
0.9889497455464816,0.009195865536331602
0.9889188725993256,0.009501218079354959
0.9888880006169342,0.009521077106782561
0.9888571295992771,0.0095914402956631
0.9888262595463241,0.009836110742328234
0.9887953904580453,0.010085898840323777
0.9887645223344105,0.010183913365531889
0.9887336551753895,0.010208051760279509
0.988702788980952,0.010244600310511106
0.988671923751068,0.010406607380553492
0.9886410594857075,0.010466666392402285
0.9886101961848401,0.010624555682214014
0.9885793338484359,0.01092526438619172
0.9885484724764646,0.011014158823265853
0.9885176120688961,0.011248513088049422
0.9884867526257002,0.011384588019877188
0.9884558941468469,0.011405492310716865
0.988425036632306,0.011427455229649799
0.9883941800820474,0.011477458055163425
0.9883633244960408,0.011575472580371537
0.9883324698742564,0.01195670549769866
0.9883016162166637,0.012073429509477436
0.9882707635232327,0.012241564417319065
0.9882399117939333,0.012356312894983231
0.9882090610287355,0.012417662429092906
0.9881782112276091,0.01247234498126601
0.9881473623905238,0.01255117943348024
0.9881165145174495,0.012678975564809958
0.9880856676083565,0.012851359163231513
0.988054821663214,0.013593065650208281
0.9880239766819924,0.013638499748176394
0.9879931326646614,0.013666984959960791
0.9879622896111908,0.013724050417825226
0.9879314475215506,0.01380519709336158
0.9879006063957106,0.014035177209164352
0.9878697662336409,0.014260204649730051
0.9878389270353111,0.01429185389871767
0.9878080888006912,0.01444882837192463
0.9877772515297509,0.014564570226511527
0.9877464152224604,0.014880411166834681
0.9877155798787896,0.01491714795773195
0.987684745498708,0.015123941731634357
0.9876539120821858,0.015288275847031952
0.9876230796291928,0.015318099984005146
0.9875922481396989,0.01532583817727164
0.9875614176136741,0.0153788972088659
0.9875305880510881,0.01540870884902849
0.9874997594519108,0.015412820643553047
0.9874689318161123,0.015430671767961424
0.9874381051436623,0.015460215649600602
0.9874072794345308,0.015470342116740459
0.9873764546886875,0.015500617683939311
0.9873456309061027,0.015574471097530046
0.9873148080867459,0.015928766778112204
0.9872839862305872,0.016011877305052987
0.9872531653375964,0.016096066105552483
0.9872223454077437,0.016128691508869926
0.9871915264409984,0.01613118819371886
0.987160708437331,0.01634449636669076
0.9871298913967111,0.016473899266522922
0.9870990753191087,0.016477983066469727
0.9870682602044937,0.01653452804812815
0.9870374460528359,0.016636518722919446
0.9870066328641053,0.01681449926818198
0.9869758206382718,0.01688160190986915
0.9869450093753054,0.01690146093729675
0.9869141990751759,0.01691840180760076
0.9868833897378532,0.016971824126177287
0.9868525813633072,0.017352318839516476
0.9868217739515078,0.017435417243041745
0.9867909675024252,0.017588435590793698
0.986760162016029,0.017624984141025295
0.9867293574922892,0.01767045238757252
0.9866985539311757,0.017679665471267817
0.9866677513326584,0.01768312131660987
0.9866369496967075,0.017700939144038284
0.9866061490232924,0.017772535506554055
0.9865753493123834,0.01778699121106768
0.9865445505639503,0.017802175387919214
0.9865137527779632,0.01794960848073037
0.9864829559543916,0.018006343690305463
0.986452160093206,0.0181576353961058
0.9864213651943757,0.018305648216705907
0.9863905712578712,0.018481234035499103
0.9863597782836622,0.01858799428548282
0.9863289862717185,0.01862889691856361
0.9862981952220101,0.018807839060163988
0.9862674051345071,0.01884625688487087
0.9862366160091792,0.01895585641088573
0.9862058278459965,0.01911345452553532
0.9861750406449289,0.019337089328212848
0.9861442544059462,0.019453813339991625
0.9861134691290184,0.019521652196907924
0.9860826848141155,0.01959911293436109
0.9860519014612076,0.019621948247833254
0.9860211190702642,0.019677668866578252
0.9859903376412557,0.01973669672549742
0.9859595571741516,0.01975251763809642
0.9859287776689222,0.019798046259607092
0.9858979991255373,0.019954338390876396
0.9858672215439669,0.01995729584531748
0.9858364449241809,0.020059359395324147
0.9858056692661491,0.02019313718614006
0.9857748945698416,0.020475890213010457
0.9857441208352284,0.02050392194205848
0.9857133480622795,0.020540367268656743
0.9856825762509646,0.02057750236242211
0.9856518054012537,0.020633779502822185
0.985621035513117,0.020805528169018424
0.9855902665865242,0.020913060413708107
0.9855594986214453,0.02097344948072247
0.9855287316178504,0.021018883578690584
0.9854979655757091,0.02104736879047498
0.9854672004949918,0.021167304593793002
0.9854364363756682,0.02118558092387577
0.9854056732177083,0.021400205243391042
0.9853749110210821,0.021795695135329942
0.9853441497857595,0.021829212202438816
0.9853133895117105,0.021914889614540804
0.9852826301989049,0.021944954057025713
0.985251871847313,0.0219939879361837
0.9852211144569045,0.022272896497984758
0.9851903580276494,0.02266865967754614
0.9851596025595177,0.02270622200778583
0.9851288480524795,0.02275928103938009
0.9850980945065044,0.022764195653141646
0.9850673419215628,0.022793204474067234
0.9850365902976244,0.02280423653299394
0.9850058396346593,0.02284059948011479
0.9849750899326372,0.0228406999788772
0.9849443411915284,0.022850725947254645
0.9849135934113027,0.02290225105820205
0.9848828465919303,0.022954854928044235
0.9848521007333807,0.023040052413771023
0.9848213558356244,0.02318180962441174
0.9847906118986309,0.023264796536176618
0.9847598689223707,0.023309150608626393
0.9847291269068134,0.023345617262686094
0.984698385851929,0.023429580789038847
0.9846676457576876,0.02346599403789148
0.9846369066240591,0.023476449936066672
0.9846061684510136,0.02351157202423305
0.984575431238521,0.023574464461274782
0.9845446949865511,0.02367278781179389
0.9845139596950743,0.02372488019720495
0.9844832253640602,0.02385428309703711
0.9844524919934791,0.023858366896983917
0.9844217595833006,0.02391491187864234
0.9843910281334951,0.023967709023242672
0.9843602976440323,0.02406761295794468
0.9843295681148823,0.024172611848104937
0.9842988395460152,0.024182753551832168
0.9842681119374007,0.02419488309869617
0.9842373852890091,0.024261985740383338
0.9842066596008101,0.024281844767810937
0.984175934872774,0.02429878563811495
0.9841452111048705,0.024505044093787138
0.9841144882970699,0.02456072338521252
0.984083766449342,0.02461449000310817
0.9840530455616568,0.024732702670030665
0.9840223256339843,0.024815801073555934
0.9839916066662946,0.024968819421307888
0.9839608886585577,0.025005367971539485
0.9839301716107435,0.02505083621808671
0.983899455522822,0.025060049301782007
0.9838687403947634,0.02506350514712406
0.9838380262265374,0.025141334336261492
0.9838073130181142,0.02514885074329482
0.9837766007694637,0.02516737504158187
0.9837458894805561,0.02518486657551505
0.9837151791513612,0.02518536480307898
0.9836844697818492,0.025694000390667136
0.9836537613719899,0.02575783778993687
