Latency,Arrival Time
0.043574395042962455,0.043574395042962455
0.04341081986668942,0.043693449114271796
0.043529814028496136,0.04381250318558115
0.04346030428711353,0.04393155725689049
0.043496231063688995,0.044050611328199846
0.0435645402878198,0.044169665399509186
0.04357563773612036,0.04428871947081854
0.04369714256064819,0.04463229037723755
0.0438971806928731,0.045237705274730575
0.04341081986668943,0.045356759346039936
0.043873192358567986,0.04583367672904459
0.04357464918088587,0.04611656011455038
0.04341081986668942,0.046235614185859725
0.043450641749447606,0.04635466825716908
0.04413669433876602,0.04715635519643333
0.043488723468722165,0.04735331286977543
0.04390913510439235,0.04797068217878771
0.04438676785303711,0.04906568423644474
0.04341081986668942,0.04918473830775408
0.043483321521604015,0.04930379237906343
0.04358150971500466,0.04942284645037277
0.044394250430995444,0.05033307397192298
0.04369076316920153,0.05073207134574444
0.04390837725999649,0.051348682810360854
0.04349032141565405,0.05154723843063483
0.043899317238092435,0.05215478987334719
0.044234312469812895,0.05309733654778001
0.04401403586249137,0.0538196066148913
0.04346414939380163,0.05399199021331286
0.04410739159210936,0.05480761601004214
0.04341081986668942,0.05492667008135148
0.043602892586719205,0.0551758082592457
0.044544864433247684,0.0564289068971133
0.043416310591901174,0.05655345169363439
0.04345341624935707,0.056715102147611385
0.043646061475962235,0.05706939782819355
0.04341081986668942,0.05718845189950289
0.04375787155679682,0.05761861411655107
0.04341081986668942,0.057737668187860414
0.04357173701543391,0.057955130318263326
0.04391268377023984,0.05857604829312309
0.04386269224264379,0.0591469747403868
0.04480707430198253,0.06066228324698926
0.043410819866689425,0.060781337318298614
0.0434524132005456,0.060900391389607955
0.04415446419745856,0.06168099831873808
0.04466628814126413,0.06305552066462214
0.04441692859461029,0.06418068346385236
0.043516509917785676,0.06440542758625796
0.04345655004824231,0.06457021183912019
0.04447667500944939,0.06575512105318951
0.04386214236778696,0.06632549762559639
0.04380089961053216,0.06683463144074847
0.043410819866689425,0.06695368551205783
0.04485551684682766,0.0684622198914658
0.04343346260899077,0.06860391670507648
0.04373831299539569,0.06905046390509209
0.04341081986668943,0.06916951797640145
0.04379463652394139,0.06955484018605003
0.043498907565532846,0.0697619819562028
0.0436839555876435,0.07015417174846622
0.04352328785738497,0.0703856938104711
0.0445445187148617,0.07163844672995273
0.04341081986668943,0.07175750080126209
0.04468041190289758,0.07303544577944183
0.04341081986668943,0.07315449985075119
0.04343080107057819,0.07327355392206053
0.04470439547214798,0.07462440327086495
0.043916844486878576,0.07524948196236343
0.04341081986668943,0.07536853603367277
0.04402943736675114,0.07602291602613408
0.04463485225076968,0.07736600248152367
0.043410819866689425,0.07748505655283301
0.04346037044181599,0.07760411062414237
0.04356890700455445,0.07772316469545171
0.04367404942610212,0.07784221876676106
0.0437780635304856,0.0779612728380704
0.043749077793508145,0.07808032690937976
0.04371329495687078,0.07844993711335212
0.044258307447454924,0.07941647876542696
0.045121384265589974,0.08124609723563685
0.04354882956577209,0.08150316100602885
0.04433497768525215,0.08254637289590092
0.04371731406515539,0.08297192116567623
0.04341081986668943,0.08309097523698557
0.043497511331020915,0.08321002930829491
0.04354880991505182,0.08332908337960426
0.043721433831978844,0.08363569177529595
0.043410819866689425,0.0837547458466053
0.043523255858908004,0.08387379991791466
0.04508287869272687,0.08547254617290234
0.04374783383036434,0.08592861420788661
0.044274462211891644,0.08691131062439816
0.04343540262083615,0.08705494744985423
0.043648329219339074,0.08741151087381321
0.043798496066634954,0.08791824114506808
0.043410819866689425,0.08803729521637743
0.04344054976525396,0.08815634928768679
0.04354978267766228,0.08827540335899613
0.04364070316126617,0.08840434665203914
0.04378004544438696,0.08889262630104602
0.04349173648665302,0.08909259699231897
0.045635929002963586,0.09143676019990249
0.04345296922735895,0.09159796363188139
0.04341081986668941,0.09171701770319074
0.04353383602608298,0.09187598406070346
0.04381212537821166,0.09239634364353505
0.043410819866689425,0.0925153977148444
0.043493810607267466,0.09263445178615375
0.044147342663640815,0.09344591667350843
0.04368131782728544,0.09383546870541382
0.04345181421077117,0.09399551712080492
0.04341081986668942,0.09411457119211428
0.04398747582835819,0.09472696773015779
0.044066521274499164,0.09550172320927688
0.044699573627200936,0.09690953104109776
0.04485063554500557,0.09846840079072325
0.04371780170207959,0.09889443669742276
0.04458666258041093,0.10018933348245362
0.04377736610329527,0.10067493379036882
0.04465678582239022,0.10203995381737899
0.04355486649838085,0.10230305452037977
0.045022279264942185,0.1040335679899419
0.04421105062232598,0.10495285281688782
0.04350313953526127,0.10516422655676905
0.04351317275767839,0.10538563351906738
0.04476628450382452,0.10686015222751186
0.04426734906894167,0.10783573550107348
0.04452682370963662,0.10907079341533005
0.04346800314344966,0.10924703076339967
0.0436447037773869,0.10959996874540653
0.04377052752784043,0.11007873047786693
0.043589575832858274,0.11037654051534515
0.04349011421818606,0.11057488893815118
0.04446180830394143,0.11174493144671258
0.04410404648552459,0.11255721213685713
0.04388704517782621,0.11315249151930329
0.04341081986668939,0.11327154559061264
0.04526210597673362,0.11512304231149662
0.04377790329078085,0.11560917980689742
0.04421631924920734,0.11653373326072472
0.04373958245156877,0.11698154991691345
0.043467898609778455,0.11715768273131186
0.043754728149216854,0.11762064508514866
0.04431528574462924,0.11864416503439787
0.043918989490600524,0.11927138872961834
0.04349583327885086,0.11947545621308917
0.04387370326166319,0.12005739367937232
0.043605727687692344,0.12037135557168463
0.04356884466505913,0.12064843444136372
0.04349175301140629,0.12084842165738996
0.04358641398016798,0.1211430698421779
0.045199374826133606,0.12305067887293147
0.044402288357802286,0.12416120143535372
0.043861020445882845,0.12473045608585653
0.04345675123067835,0.12489544152115484
0.04344410040256609,0.1250477761283409
0.04368468319681593,0.12544069352977677
0.044140431138943045,0.12628935887333978
0.043983686963246574,0.12698128004120632
0.04406355447283454,0.12775306871866082
0.04351153849190431,0.12797284141518508
0.04341081986668939,0.12809189548649444
0.04349287111332102,0.12821094955780377
0.04542028322560719,0.1301818216033432
0.043902521985480794,0.13079257779344397
0.043410819866689376,0.1309116318647533
0.04362122160653746,0.13121396072114683
0.04342529766634781,0.1313474925921146
0.043761976724624604,0.13181770352135916
0.04455085817344703,0.13307679589942614
0.04341081986668939,0.1331958499707355
0.04346831224491024,0.13331490404204482
0.04365437994672064,0.13361326036054527
0.0434140343165374,0.13373552888170262
0.043441073493699425,0.133884836580022
0.04429129060040271,0.13488436138504467
0.04343116050741154,0.13502375609707618
0.043631400885743854,0.13536339118743998
0.043410819866689376,0.1354824452587493
0.04370307419365102,0.13586147095388434
0.043847859295560135,0.13641756445406444
0.043423280162160696,0.1365490788208451
0.043675489887965185,0.13693280291343024
0.043410819866689404,0.1370518569847396
0.04351804536833946,0.13717091105604895
0.04437228048301453,0.1382305155436873
0.04369671554771959,0.13863546529602683
0.04434688183882726,0.13969058133947404
0.044208908621550275,0.14060772416564427
0.04429999108908575,0.14161594945934997
0.043785275433820534,0.14210945909779046
0.04413373418359601,0.14295142748600642
0.04398091913383889,0.14364058082446526
0.0435136212194238,0.14386243624850903
0.04412588238397859,0.14469655283710758
0.04572912742754445,0.14713391446927196
0.045218478105492746,0.14906062677938464
0.04370544655101441,0.14947430753501897
0.04368325594651666,0.14986579768615557
0.04341081986668942,0.14998485175746493
0.04352201440138394,0.15017226557893495
0.04341081986668943,0.1502913196502443
0.04351595821095769,0.15041037372155366
0.04400880334429262,0.15099478636201608
0.04341081986668942,0.15111384043332543
0.04353089987512766,0.15125008991972066
0.04390973995559283,0.15186806407993342
0.04390679033290308,0.15248308861745644
0.043748107246289344,0.15293943006836572
0.043411205368864586,0.15305886964185023
0.04344086411815189,0.15320796796462202
0.043451015918116495,0.15336721808735843
0.044018226275511343,0.15409367856748968
0.04361157991589801,0.1544134926880076
0.043410819866689446,0.15453254675931696
0.043663813310941144,0.15481624053760798
0.04341653124118444,0.15494100598341234
0.04413109821048665,0.1557803383985189
0.044264341860589834,0.15675291446372866
0.04366661850166138,0.15712776717000995
0.04369957300943697,0.15753557438406685
0.044145217856323235,0.15838902644501
0.043410819866689446,0.15850808051631934
0.043939021493557745,0.15905349164469623
0.043619379256295845,0.159381105105612
0.043422865320095455,0.15951220463032736
0.0434545051796294,0.1596749440145767
0.043410819866689446,0.15979399808588604
0.043584919099645764,0.16001260991169358
0.043410819866689446,0.16013166398300294
0.04381791325662086,0.16059921712330688
0.04414255912159433,0.16145001044952112
0.04405298031822345,0.16221122497236448
0.04358505656947308,0.16250451574645744
0.044201725422851765,0.16341447537392909
0.04341081986668947,0.16353352944523844
0.04344878854619115,0.1636525835165478
0.04352508740587145,0.16377163758785715
0.04363445028574493,0.1638906916591665
0.043717335238459956,0.16400974573047586
0.04377338197340515,0.1641287998017852
0.044028150453190626,0.1643983263378226
0.043607189927384354,0.16471375046982684
0.043604977384924526,0.16502696205937126
0.0436323348603065,0.16536753112429764
0.04414309131709526,0.1662188566460128
0.04341081986668947,0.16633791071732215
0.04407043574266259,0.16701730689781902
0.04341081986668947,0.16713636096912837
0.04379651228241882,0.16759237716490652
0.04341081986668947,0.16771143123621587
0.0448734970061342,0.16917569148030387
0.044584605956419054,0.1704685316413428
0.04452913840594411,0.17170590425190677
0.04394215822269723,0.17235629667922386
0.04398105935045643,0.17304559023430016
0.04454887776751898,0.174302702206439
0.04341081986668949,0.17442175627774836
0.04345252616526191,0.17454661226663046
0.0441872817901158,0.17544212826136613
0.04540824015020509,0.17755860261619108
0.04353091107617374,0.1777977478969847
0.04366785338289711,0.17817383548450166
0.04341081986668949,0.17829288955581102
0.04395270029973647,0.1788512362869024
0.044452744167052194,0.18001221465857445
0.04349839825095092,0.18021884711414524
0.044319649271993056,0.18124673059075816
0.043607619255140645,0.18156258405051867
0.04347122333263187,0.1817420415877704
0.04341081986668949,0.18186109565907976
0.04374210636870221,0.18219730169533246
0.043673223584663856,0.1825787594846162
0.04358295739370907,0.18286995108294513
0.043440629626561617,0.1830188149141266
0.04353484273492805,0.18326189185367453
0.04469872006218528,0.18466884612047968
0.044265986321530976,0.18564306664663052
0.04342723444652569,0.18577853529777608
0.04341081986668949,0.18589758936908543
0.04348192401783607,0.18601664344039479
0.043489450561881776,0.18615923817441932
0.04341081986668949,0.18627829224572867
0.04378106385043151,0.18674914620181507
0.043571317436833956,0.1870286978432689
0.04341081986668949,0.18714775191457825
0.0439256569255978,0.1877698188880566
0.043435752673902234,0.1879138057665787
0.04351658172286524,0.1881386216940638
0.04341081986668949,0.18825767576537317
0.0434991541866496,0.18837672983668252
0.04386317215150526,0.188876836430371
0.04341081986668949,0.18899589050168036
0.043734684523303036,0.18942033610934145
0.04418079616759188,0.1903093664815532
0.04376437394622948,0.19078197463240254
0.04524503230389637,0.19273524114091878
0.043765971484346855,0.1932094468298855
0.04341081986668949,0.19332850090119486
0.043512608543176096,0.1934475549725042
0.043580202597060386,0.19356660904381356
0.04366384648488669,0.19368566311512292
0.04353830403840289,0.19387490274037608
0.04523127481028624,0.1958144117552822
0.04405581865777217,0.19657846461767423
0.04381624120725722,0.1971029400295513
0.04387044233768267,0.19768161657185385
0.04341081986668949,0.1978006706431632
0.0436465754179389,0.19804335221318536
0.04362294208610032,0.19837452850390555
0.043611994435951734,0.19869475714447715
0.04341081986668949,0.1988138112157865
0.0434937278350003,0.19897429411963433
0.04547034654118487,0.20115287486543906
0.043618260758011534,0.20147936982807046
0.04365957089628167,0.201847174928972
0.044061879301847406,0.20261728843543927
0.04416157554607039,0.20348709818612953
0.043604177936085675,0.20379951032683508
0.04458161236823385,0.2050893568996888
0.044319010320743396,0.20611660142505206
0.043840366726904195,0.20666520235657612
0.04374426860786931,0.2071177051690653
0.04387520251193475,0.20770114188561992
0.04430617739394213,0.20871555348418191
0.043470858906127646,0.20889464659492943
0.043584111675496695,0.209186992475046
0.044155300030787076,0.21005052671045293
0.043485087883466084,0.21024384879853888
0.04398388826529229,0.21093597126845104
0.04342284107970007,0.21106704655277098
0.0434179635036252,0.21119324426101604
0.04341081986668949,0.2113122983323254
0.04341368643713195,0.21143135240363475
0.04353968770600991,0.21163788615405235
0.04341081986668949,0.2117569402253617
0.04351573800428912,0.21187599429667106
0.04413415589770536,0.21255599100745068
0.04341365821275292,0.21267788342482347
0.04394250656530238,0.21332862419474571
0.04371454107602904,0.21375139947539462
0.043481972871113383,0.21394160655112787
0.04423503627613551,0.21488487703188325
0.04393304427127698,0.2155261555077801
0.04363229351776085,0.2158666832301608
0.04341081986668949,0.21598573730147017
0.04345920936339748,0.21610479137277952
0.043487046108659416,0.21622384544408887
0.04358727375054178,0.21644265536174637
0.0435630017925871,0.21671389135895333
0.04341081986668949,0.21683294543026269
0.043976235504694816,0.21748148565586742
0.04341081986668949,0.21760053972717677
0.043832574601889523,0.21813185292850942
0.044026964833437904,0.2188670519665672
0.04382429064053417,0.21939957681172123
0.043767943082192756,0.21987575409853385
0.04481386489646311,0.22139785319961683
0.04341081986668949,0.22151690727092618
0.04423636225219987,0.2223727123064147
0.04341081986668949,0.22249176637772405
0.04452262575906146,0.22364730404897842
0.04341081986668949,0.22376635812028778
0.04345562997109009,0.22388541219159713
0.04366318009723219,0.22413446980095647
0.04341081986668949,0.22425352387226583
0.044103115230334305,0.2250057188020544
0.04341081986668949,0.22512477287336374
0.04373674965727378,0.22555283511800445
0.04341081986668949,0.2256718891893138
0.0441020425243602,0.22638714345258068
0.04341081986668949,0.22650619752389003
0.043684893210359066,0.22689038543861326
0.04341081986668949,0.2270094395099226
0.04371126694963662,0.2273949668846356
0.0434196357224253,0.22752283681168076
0.04403749467059953,0.22826856568690015
0.04341081986668949,0.2283876197582095
0.04432896582877727,0.229407508673898
0.04372046735924415,0.22983621023776202
0.04403651870857425,0.23058096315095614
0.0455797056860498,0.2328689030416258
0.043975330622512965,0.23355246786875863
0.04367259593978867,0.23393329801316717
0.04408608246617404,0.23472761468396108
0.04401917456546098,0.23545502345404193
0.04378928243121616,0.23595254008987795
0.04341081986668949,0.2360715941611873
0.044072809051466044,0.23673521630983255
0.04343503614800487,0.23687848666245728
0.04341081986668949,0.23699754073376664
0.04346246185525615,0.237116594805076
0.04348015258145982,0.2372646128230247
0.04441568417009334,0.2383885311977379
0.04341081986668949,0.23850758526904725
0.04347125846173264,0.2386460192469604
0.04349696160153452,0.2388512150531148
0.04361195125538797,0.23917140051312263
0.04421414962282069,0.2400937843405632
0.043422898501408236,0.2402249170465913
0.04362158111542175,0.2405547323666329
0.043489747870289835,0.24075271444154261
0.04439089984262046,0.24185184848878294
0.04361157063046109,0.2421716533238639
0.043851036989511594,0.24273092451799536
0.04454898624416523,0.24398814496678045
0.04365976272884514,0.24435614190024546
0.04365278250342847,0.2447171586082938
0.04341081986668949,0.24483621267960315
0.04373781293691442,0.24519998242194246
0.04479003412494301,0.24669825075150534
0.043443590943960914,0.24685007590008612
0.04392363952694195,0.24748194963164794
0.044848789278806506,0.2490389731150743
0.04341081986668949,0.24915802718638366
0.04567034180404958,0.2514217206930468
0.04432610908184445,0.25245606397951115
0.04344647263851961,0.25261077082265065
0.044141832020721444,0.253460837047992
0.044477096497843205,0.2546461677504551
0.043646032622248504,0.2550004345773235
0.043575794901025505,0.2552844636829689
0.04389426928374979,0.25588696717133863
0.04366086515907666,0.2562560665350352
0.045047489768423044,0.25801179050807815
0.043662284872791696,0.25838230958548974
0.044113747710636475,0.25920429150074614
0.04407972279145231,0.25999224849681835
0.04341081986668943,0.2601113025681277
0.043495167865782364,0.2602994618033878
0.04341081986668943,0.26041851587469717
0.04356691549491615,0.26067385153552775
0.04522856857957547,0.26261065431972314
0.043821528984360675,0.2631404175087037
0.04353801578945582,0.26338666750277945
0.04431222887936606,0.2644071305867654
0.04358889387843437,0.26470425866981967
0.04352348462052799,0.26493597749496756
0.04350174039365701,0.2651459520932445
