epsilon,time
0.99,0.0025760599213315704
0.9899690942329051,0.00258584880793077
0.9899381894316004,0.0029851985911320718
0.9899072855960556,0.00324589709248731
0.9898763827262406,0.0033712712312034595
0.9898454808221251,0.0034369751833291367
0.989814579883679,0.0038949398554425207
0.9897836799108722,0.003916902774375455
0.9897527809036747,0.004254918455415554
0.9897218828620558,0.004324676121316642
0.9896909857859857,0.004620057950037431
0.9896600896754342,0.004746099515970164
0.9896291945303709,0.004829710842267675
0.9895983003507659,0.005517870659528324
0.989567407136589,0.005776651688878914
0.9895365148878098,0.0059242533325889555
0.9895056236043984,0.0061634862919357405
0.9894747332863245,0.006330395935335907
0.989443843933558,0.006425271623901923
0.9894129555460686,0.00671100717720465
0.9893820681238263,0.007556397381841207
0.9893511816668008,0.007654453982884197
0.989320296174962,0.007855809720713751
0.9892894116482799,0.007886298419150228
0.989258528086724,0.008052069158272439
0.9892276454902643,0.008362959600710203
0.9891967638588708,0.008505357864168466
0.9891658831925131,0.008830016205237688
0.9891350034911612,0.009275767668602424
0.9891041247547848,0.009276622517506307
0.989073246983354,0.009557962108689842
0.9890423701768384,0.00995644375184576
0.9890114943352079,0.009960684048259645
0.9889806194584323,0.00996623263844496
0.9889497455464816,0.010109287203813475
0.9889188725993256,0.010410679486783994
0.9888880006169342,0.010588286242569937
0.9888571295992771,0.0106262809230015
0.9888262595463241,0.010751655061717649
0.9887953904580453,0.010851389334962535
0.9887645223344105,0.010988958331346053
0.9887336551753895,0.011062139791638925
0.988702788980952,0.01124648744010613
0.988671923751068,0.011275323685956712
0.9886410594857075,0.011534044671291606
0.9886101961848401,0.011635302285929745
0.9885793338484359,0.011703529998290175
0.9885484724764646,0.011705059951830833
0.9885176120688961,0.011985821263488673
0.9884867526257002,0.01200044178055162
0.9884558941468469,0.012255508803034375
0.988425036632306,0.012258359127305003
0.9883941800820474,0.012652964051599
0.9883633244960408,0.012898254490042515
0.9883324698742564,0.013098291668458623
0.9883016162166637,0.0132575447093907
0.9882707635232327,0.013294945596129697
0.9882399117939333,0.013721824494937173
0.9882090610287355,0.013805655454416112
0.9881782112276091,0.01400401893502459
0.9881473623905238,0.014060326447220368
0.9881165145174496,0.014091391007718841
0.9880856676083565,0.014139610223168286
0.988054821663214,0.01428011533794484
0.9880239766819924,0.014325497769038449
0.9879931326646614,0.014342394419514511
0.9879622896111908,0.014406740874594395
0.9879314475215506,0.014425861971520742
0.9879006063957106,0.014473099412748491
0.9878697662336409,0.014553180115269657
0.9878389270353111,0.01471233237209527
0.9878080888006912,0.014856736313118743
0.9877772515297509,0.014879242015495436
0.9877464152224604,0.014936781212355397
0.9877155798787896,0.015090573668311342
0.987684745498708,0.01523619355122794
0.9876539120821858,0.015266682249664418
0.9876230796291928,0.015432452988786628
0.9875922481396989,0.015459353975720163
0.9875614176136741,0.01574334343122439
0.9875305880510881,0.016203300063043727
0.9874997594519108,0.016210400035751877
0.9874689318161123,0.01625152120323639
0.9874381051436623,0.01636116005614941
0.9874072794345308,0.016585756210761537
0.9873764546886875,0.016657006348020496
0.9873456309061027,0.017054203944327995
0.9873148080867459,0.017163931404360976
0.9872839862305872,0.01724235000036695
0.9872531653375964,0.017345696010843542
0.9872223454077437,0.01754156489149676
0.9871915264409984,0.017968670073084128
0.987160708437331,0.01813203889223184
0.9871298913967111,0.018167881321271923
0.9870990753191087,0.018231773165476722
0.9870682602044937,0.01826081029097188
0.9870374460528359,0.018442523622153116
0.9870066328641053,0.018510363964651378
0.9869758206382718,0.01860850024555979
0.9869450093753054,0.01865813328397301
0.9869141990751759,0.01885197968258135
0.9868833897378532,0.018854828429987057
0.9868525813633072,0.019021791132528963
0.9868217739515078,0.019083913828804366
0.9867909675024252,0.019139033326363304
0.986760162016029,0.019193331941433144
0.9867293574922892,0.01936620509400286
0.9866985539311757,0.019537804411505585
0.9866677513326584,0.019568769592237426
0.9866369496967075,0.01960059173453581
0.9866061490232924,0.019635892633548566
0.9865753493123834,0.019638742957819193
0.9865445505639503,0.019704120345908994
0.9865137527779632,0.01997545645905313
0.9864829559543916,0.020082890751451137
0.986452160093206,0.020286405274575904
0.9864213651943757,0.020478675498972813
0.9863905712578712,0.02063792853990489
0.9863597782836622,0.020649663647465424
0.9863289862717185,0.020675329426643886
0.9862981952220101,0.020720939422911373
0.9862674051345071,0.02083251439496463
0.9862366160091792,0.021201810131758536
0.9862058278459965,0.021384402765538782
0.9861750406449289,0.021424569871981977
0.9861442544059462,0.02144071027773456
0.9861134691290184,0.02147177483823303
0.9860826848141155,0.021644893538424345
