,Creation Time,Latency,Arrival Time,Source,Destination,Block ID,QueueTime,TxTime,PropTime,Block Index
1964,0.5012398886645218,0.1403770764003862,0.6416169650649081,"Malaga, Spain",Mauritius,0_10_958,0.0014146724065762228,0.001848519142616768,0.13711388485119305,958
1766,0.5026096111986711,0.08343168867460193,0.586041299873273,"Malaga, Spain",Mauritius,0_10_959,0.0017399123192165522,0.0011041643494995943,0.08058761200588535,959
1752,0.5043495235178876,0.08039293728891928,0.5847424608068069,"Malaga, Spain",Mauritius,0_10_960,0.00018728888709917957,0.0011041643494995943,0.07910148405232023,960
1832,0.5045368124049868,0.10092209602135427,0.6054589084263411,"Malaga, Spain",Mauritius,0_10_961,0.0009350735301473234,0.0013288786374067668,0.09865814385379983,961
1694,0.505433108380712,0.0640460082251767,0.5694791166058887,"Malaga, Spain",Mauritius,0_10_962,6.150522483372445e-05,0.0008814297275938198,0.06310307327274899,962
1731,0.5054946136055457,0.07196245486995712,0.5774570684755028,"Malaga, Spain",Mauritius,0_10_963,0.0005462159573932368,0.0009640892604504746,0.07045214965211319,963
1736,0.5060408295629389,0.07308701391354844,0.5791278434764874,"Malaga, Spain",Mauritius,0_10_964,0.00039281412068525867,0.000968298487968058,0.0717259013048949,964
1772,0.5064336436836242,0.0809292747411493,0.5873629184247735,"Malaga, Spain",Mauritius,0_10_965,0.0002282503548074466,0.0011041643494995943,0.07959686003684194,965
1785,0.5066618940384316,0.08679143662942335,0.593453330667855,"Malaga, Spain",Mauritius,0_10_966,0.00011905407130929913,0.0011601183108666958,0.08551226424724707,966
1831,0.5067775922324975,0.09853555655104462,0.6053131487835421,"Malaga, Spain",Mauritius,0_10_967,0.00024146401986202548,0.001342272492118288,0.09695182003906401,967
1743,0.5069081278695976,0.07416904823710224,0.5810771761066998,"Malaga, Spain",Mauritius,0_10_968,2.3470480389420345e-05,0.0009986556393540408,0.07314692211735833,968
1717,0.506931598349987,0.06708973979023758,0.5740213381402246,"Malaga, Spain",Mauritius,0_10_969,0.0006541070804023663,0.0009081352990833731,0.06552749741075149,969
1777,0.5075857054303894,0.08100825363085196,0.5885939590612413,"Malaga, Spain",Mauritius,0_10_970,0.0003072292445100988,0.0011041643494995946,0.07959686003684194,970
1770,0.5078929346748995,0.07893964059473368,0.5868325752696332,"Malaga, Spain",Mauritius,0_10_971,0.0001943699333623039,0.001077458778010041,0.07766781188336114,971
1956,0.5079539574297003,0.1323204038429493,0.6402743612726496,"Malaga, Spain",Mauritius,0_10_972,0.001584020508812456,0.0017877417359298375,0.12894864159820651,972
1696,0.5094164737270795,0.060945448085836684,0.5703619218129162,"Malaga, Spain",Mauritius,0_10_973,0.0007582473252329969,0.0008126450639017944,0.05937455569670169,973
1645,0.5099800381969211,0.045771114085084386,0.5557511522820054,"Malaga, Spain",Mauritius,0_10_974,0.00034468098550910486,0.0006166160134855731,0.04480981708608953,974
1649,0.5103247191824302,0.04646984116562858,0.5567945603480587,"Malaga, Spain",Mauritius,0_10_975,0.0010434080660532974,0.0006166160134855731,0.04480981708608953,975
1703,0.5113681272484835,0.060527620664533655,0.5718957479130171,"Malaga, Spain",Mauritius,0_10_976,0.0003404199039299671,0.0008126450639017945,0.059374555696701685,976
1707,0.5117085471524134,0.06110609678173429,0.5728146439341477,"Malaga, Spain",Mauritius,0_10_977,0.00042352003660883764,0.0008126450639017944,0.0598699316812234,977
1656,0.5121320671890223,0.046987858007776495,0.5591199251967988,"Malaga, Spain",Mauritius,0_10_978,0.0015614249082012144,0.0006166160134855731,0.04480981708608953,978
1816,0.5136934920972235,0.0881714970592199,0.6018649891564434,"Malaga, Spain",Mauritius,0_10_979,0.0007524149522413204,0.0012263601561707264,0.0861927219508074,979
1973,0.5144165003246614,0.12829331893043572,0.6427098192550971,"Malaga, Spain",Mauritius,0_10_980,0.0010886651053670926,0.0017431568820622963,0.12546149694300587,980
1793,0.5153658252864997,0.08004810796743345,0.5954139332539331,"Malaga, Spain",Mauritius,0_10_981,0.0004262905472202094,0.0010928322987229597,0.07852898512149027,981
1665,0.5157864579025858,0.044959262362428754,0.5607457202650146,"Malaga, Spain",Mauritius,0_10_982,0.0009932070033021878,0.0005899104419960198,0.04337614491713045,982
1667,0.516779664905888,0.04629191279110678,0.5630715776969948,"Malaga, Spain",Mauritius,0_10_983,0.0008654796915315011,0.0006166160134855731,0.04480981708608953,983
1808,0.5176451445974195,0.08243934563997823,0.6000844902373977,"Malaga, Spain",Mauritius,0_10_984,0.0007716696338515572,0.0011262613005106174,0.08054141470561572,984
1671,0.5184168142312711,0.04571238920117604,0.5641292034324471,"Malaga, Spain",Mauritius,0_10_985,0.00028595610160075946,0.0006166160134855731,0.04480981708608953,985
1678,0.5187027703328718,0.04742267220765073,0.5661254425405225,"Malaga, Spain",Mauritius,0_10_986,0.0019962391080754482,0.0006166160134855731,0.04480981708608953,986
1681,0.5206990094409473,0.046292744510881945,0.5669917539518292,"Malaga, Spain",Mauritius,0_10_987,0.0008663114113066639,0.0006166160134855731,0.04480981708608953,987
1809,0.5215653208522539,0.07894129971178754,0.6005066205640415,"Malaga, Spain",Mauritius,0_10_988,0.0001960290504161577,0.001077458778010041,0.07766781188336114,988
2152,0.5215714265794903,0.16495640280406876,0.686527829383559,"Malaga, Spain",Mauritius,0_10_989,0.0005200111338157232,0.0022639580211672246,0.16217243364908554,989
1929,0.5218216083339413,0.11074300230385781,0.6325646106377991,"Malaga, Spain",Mauritius,0_10_990,0.00014066465458639765,0.0015050487394436026,0.10909728890982717,990
1851,0.5219622729885277,0.08812399110267521,0.6100862640912029,"Malaga, Spain",Mauritius,0_10_991,0.00018378279805830733,0.001199654584681173,0.08674055371993518,991
1686,0.522146055786586,0.046127967025469285,0.5682740228120553,"Malaga, Spain",Mauritius,0_10_992,0.0007015339258940045,0.0006166160134855731,0.04480981708608953,992
1689,0.52284758971248,0.04575092103927425,0.5685985107517543,"Malaga, Spain",Mauritius,0_10_993,0.0003244879396989697,0.0006166160134855731,0.04480981708608953,993
1690,0.523172077652179,0.04566451926467363,0.5688365969168526,"Malaga, Spain",Mauritius,0_10_994,0.00023808616509835012,0.0006166160134855731,0.04480981708608953,994
1691,0.5234101638172773,0.045826039456474565,0.5692362032737519,"Malaga, Spain",Mauritius,0_10_995,0.0003996063568992847,0.0006166160134855731,0.04480981708608953,995
1701,0.5238097701741766,0.04780109605252114,0.5716108662266978,"Malaga, Spain",Mauritius,0_10_996,0.00041890922797538366,0.0006433215849751263,0.04673886523957034,996
1699,0.524228679402152,0.047170985733376636,0.5713996651355286,"Malaga, Spain",Mauritius,0_10_997,0.00028417489335264,0.0006433215849751264,0.04624348925504863,997
1902,0.5244924493133974,0.10101570498983703,0.6255081543032345,"Malaga, Spain",Mauritius,0_10_998,0.00029623296227876406,0.0013956836350973946,0.09932378839246048,998
1758,0.524643969427743,0.060839929175935836,0.5854838986036789,"Malaga, Spain",Mauritius,0_10_999,0.0006527284153321489,0.0008126450639017944,0.059374555696701685,999
1898,0.5252025272030177,0.09972258852902094,0.6249251157320387,"Malaga, Spain",Mauritius,0_10_1000,0.0017522611147533507,0.0013553080087474367,0.09661501940551982,1000
1783,0.5268937035313292,0.06559065749698423,0.5924843610283135,"Malaga, Spain",Mauritius,0_10_1001,0.00014577675619253938,0.0009081352990833731,0.06453674544170805,1001
1787,0.5270394802875218,0.06672895178524096,0.5937684320727628,"Malaga, Spain",Mauritius,0_10_1002,0.0012840710444492753,0.0009081352990833731,0.06453674544170805,1002
1768,0.5283235513319711,0.057991831570728625,0.5863153829026997,"Malaga, Spain",Mauritius,0_10_1003,5.839943889385246e-05,0.0007722694375518366,0.05716116269428275,1003
1794,0.5283819507708649,0.06732961021370365,0.5957115609845686,"Malaga, Spain",Mauritius,0_10_1004,0.0004243517324632462,0.0009348408705729264,0.06597041761066716,1004
1709,0.5288063025033282,0.04410635595602763,0.5729126584593558,"Malaga, Spain",Mauritius,0_10_1005,0.00014030059690106622,0.0005899104419960198,0.04337614491713045,1005
1719,0.5288585599574711,0.04588203235668198,0.5747405923141531,"Malaga, Spain",Mauritius,0_10_1006,0.000455599257106698,0.0006166160134855731,0.04480981708608953,1006
1781,0.5293141592145778,0.06084843396319295,0.5901625931777708,"Malaga, Spain",Mauritius,0_10_1007,0.000661233202589262,0.0008126450639017945,0.059374555696701685,1007
1922,0.5299731516761411,0.10078533955607305,0.6307584912322142,"Malaga, Spain",Mauritius,0_10_1008,0.0005612435130365467,0.0013956836350973944,0.09882841240793878,1008
1923,0.5305343951891777,0.1009242549757342,0.6314586501649119,"Malaga, Spain",Mauritius,0_10_1009,0.0008630274999553711,0.0013407738405699986,0.09872045363520839,1009
1810,0.531397422689133,0.06937738920523295,0.600774811894366,"Malaga, Spain",Mauritius,0_10_1010,0.0003141799110657484,0.0009029207559810612,0.06816028853818613,1010
1812,0.5317116026001988,0.06935385578155429,0.6010654583817531,"Malaga, Spain",Mauritius,0_10_1011,0.0002745413682809783,0.0009220101682480025,0.06815730424502497,1011
1912,0.5319861439684798,0.09576589155565407,0.6277520355241338,"Malaga, Spain",Mauritius,0_10_1012,0.0006967713293921651,0.0012694834152129038,0.09379963681104865,1012
1740,0.5326218922606292,0.04798466715786609,0.5806065594184953,"Malaga, Spain",Mauritius,0_10_1013,0.00010710434879857011,0.0006433215849751263,0.04723424122409206,1013
1935,0.5327289966094277,0.10115634515971095,0.6338853417691387,"Malaga, Spain",Mauritius,0_10_1014,0.000436873132152682,0.0013956836350973946,0.09932378839246048,1014
1925,0.5331658697415804,0.09879431737681199,0.6319601871183924,"Malaga, Spain",Mauritius,0_10_1015,0.00011905407130929913,0.0013576460128312067,0.09731761729267144,1015
1867,0.5332514175963556,0.08217463246434564,0.6154260500607013,"Malaga, Spain",Mauritius,0_10_1016,0.0009782320934820232,0.0011041643494995943,0.08009223602136364,1016
1853,0.5342296496898377,0.07677317381698268,0.6110028235068203,"Malaga, Spain",Mauritius,0_10_1017,0.0009486586365087257,0.0010240476350309345,0.07480046754544299,1017
2046,0.5351283988136232,0.12536100817500306,0.6604894069886262,"Malaga, Spain",Mauritius,0_10_1018,2.3653077819818513e-05,0.0017277833613493774,0.12360957173583333,1018
1741,0.535152051891443,0.045670514881898217,0.5808225667733412,"Malaga, Spain",Mauritius,0_10_1019,0.00024408178232293576,0.0006166160134855731,0.04480981708608953,1019
1744,0.5353961336737659,0.046071384774934776,0.5814675184487007,"Malaga, Spain",Mauritius,0_10_1020,0.0006449516753594953,0.0006166160134855731,0.04480981708608953,1020
1745,0.5359016029351246,0.04571167515637509,0.5816132780914997,"Malaga, Spain",Mauritius,0_10_1021,0.00028524205679980597,0.0006166160134855731,0.04480981708608953,1021
1748,0.5360164844363153,0.04750450181234722,0.5835209862486626,"Malaga, Spain",Mauritius,0_10_1022,0.002078068712771941,0.0006166160134855731,0.04480981708608953,1022
1749,0.5380945531490873,0.0457801474337185,0.5838747005828058,"Malaga, Spain",Mauritius,0_10_1023,0.00035371433414321807,0.0006166160134855731,0.04480981708608953,1023
1889,0.5384482674832305,0.08409734448785122,0.6225456119710817,"Malaga, Spain",Mauritius,0_10_1024,0.0005640196176970314,0.0011462434417020665,0.08238708142845186,1024
1863,0.5389751219447083,0.07542552788850532,0.6144006498332136,"Malaga, Spain",Mauritius,0_10_1025,0.00039440359635156685,0.0010103775801705301,0.07402074671198311,1025
1906,0.5393052364488021,0.0877713226958815,0.6270765591446836,"Malaga, Spain",Mauritius,0_10_1026,0.0003163552419899185,0.0011643275383842794,0.08629063991550706,1026
1921,0.539621591690792,0.090932735364044,0.630554327054836,"Malaga, Spain",Mauritius,0_10_1027,0.0003907006882116759,0.0012211456130684145,0.08932088906276375,1027
1760,0.5400122923790037,0.04560843699286965,0.5856207293718734,"Malaga, Spain",Mauritius,0_10_1028,0.00018200389329436906,0.0006166160134855731,0.04480981708608953,1028
1836,0.5401169990894807,0.06631484597964343,0.6064318450691242,"Malaga, Spain",Mauritius,0_10_1029,0.0008699652388517443,0.0009081352990833731,0.06453674544170807,1029
1920,0.5409295770222796,0.08909454942633632,0.6300241264486159,"Malaga, Spain",Mauritius,0_10_1030,0.0021708433038795105,0.0012263601561707264,0.0856973459662857,1030
1824,0.5429873676986204,0.06087661338544825,0.6038639810840687,"Malaga, Spain",Mauritius,0_10_1031,0.0006894126248445653,0.0008126450639017945,0.059374555696701685,1031
1780,0.5436653756654952,0.04603050555724675,0.589695881222742,"Malaga, Spain",Mauritius,0_10_1032,0.0006040724576714673,0.0006166160134855731,0.04480981708608953,1032
1849,0.54426927878101,0.06559064038359064,0.6098599191646006,"Malaga, Spain",Mauritius,0_10_1033,0.00014575964279894826,0.0009081352990833731,0.06453674544170805,1033
1890,0.544386276470475,0.0782573500258148,0.6226436264962898,"Malaga, Spain",Mauritius,0_10_1034,0.0009724571048921327,0.0010507532065204878,0.07623413971440206,1034
1845,0.5452489041067997,0.06352304517231677,0.6087719492791165,"Malaga, Spain",Mauritius,0_10_1035,0.0018754666712643697,0.0008393506353913478,0.06080822786566078,1035
1784,0.5470775289063567,0.04568499755838984,0.5927625264647466,"Malaga, Spain",Mauritius,0_10_1036,0.0002585644588145586,0.0006166160134855731,0.04480981708608953,1036
1789,0.5473360933651713,0.046774006024008385,0.5941100993891797,"Malaga, Spain",Mauritius,0_10_1037,0.0013475729244331047,0.0006166160134855731,0.04480981708608953,1037
1846,0.5485701029216862,0.060306254831912987,0.6088763577535992,"Malaga, Spain",Mauritius,0_10_1038,0.00011905407130929913,0.0008126450639017944,0.059374555696701685,1038
1854,0.5486795532797427,0.06282863309102493,0.6115081863707676,"Malaga, Spain",Mauritius,0_10_1039,0.0003045078311306737,0.0008547241561042665,0.0616694011037899,1039
1951,0.5489840611108734,0.09020776814352238,0.6391918292543958,"Malaga, Spain",Mauritius,0_10_1040,0.0009758443492672297,0.0011974760885806355,0.08803444770567433,1040
1948,0.5499599054601406,0.08802491104249666,0.6379848165026373,"Malaga, Spain",Mauritius,0_10_1041,0.0004867877180834146,0.0011660310042367935,0.08637209232017634,1041
1829,0.5504336733554401,0.0545441228877146,0.6049777962431547,"Malaga, Spain",Mauritius,0_10_1042,0.00032483712509745466,0.0007051882397123255,0.05351409752290472,1042
1936,0.5507585104805376,0.08326013773696361,0.6340186482175012,"Malaga, Spain",Mauritius,0_10_1043,0.0007175648358529463,0.0011462434417020663,0.08139632945940843,1043
1903,0.5512053108790985,0.07516165767790561,0.6263669685570041,"Malaga, Spain",Mauritius,0_10_1044,0.0002136892562735193,0.0010086741143180158,0.07393929430731384,1044
1855,0.5513179865912172,0.06031263319110358,0.6116306197823208,"Malaga, Spain",Mauritius,0_10_1045,0.0001254324304998944,0.0008126450639017945,0.059374555696701685,1045
2258,0.5513813625734929,0.1599208561120885,0.7113022186855814,"Malaga, Spain",Mauritius,0_10_1046,0.00018111051953351165,0.002144534607969866,0.15759521098458482,1046
1981,0.551467242278171,0.09303903189553209,0.6445062741737031,"Malaga, Spain",Mauritius,0_10_1047,2.8241042448806652e-05,0.0012679099023863206,0.09174288095069658,1047
1873,0.5514954833206198,0.06686406432211445,0.6183595476427343,"Malaga, Spain",Mauritius,0_10_1048,0.0004284316122792342,0.0009081352990833731,0.0655274974107515,1048
1799,0.551923914932899,0.04579114503654258,0.5977150599694416,"Malaga, Spain",Mauritius,0_10_1049,0.0003647119369672991,0.0006166160134855731,0.04480981708608953,1049
1988,0.5521569464153561,0.0939231285697415,0.6460800749850976,"Malaga, Spain",Mauritius,0_10_1050,0.0001365732960967314,0.0012615212394183723,0.09252503403422613,1050
1952,0.5521979563745958,0.08725398881648772,0.6394519451910835,"Malaga, Spain",Mauritius,0_10_1051,0.0003302826940309034,0.0012263601561707264,0.0856973459662857,1051
1938,0.5524884631422076,0.08264396328421397,0.6351324264264215,"Malaga, Spain",Mauritius,0_10_1052,0.0004825611574234001,0.0011308699209891479,0.08103053220580103,1052
1804,0.552971024299631,0.046298265966220775,0.5992692902658517,"Malaga, Spain",Mauritius,0_10_1053,0.0008718328666454944,0.0006166160134855731,0.04480981708608953,1053
1883,0.5538428571662765,0.0675038794172389,0.6213467365835154,"Malaga, Spain",Mauritius,0_10_1054,0.001068246707403686,0.0009081352990833731,0.06552749741075149,1054
1960,0.5549111038736801,0.08650983214081176,0.6414209360144919,"Malaga, Spain",Mauritius,0_10_1055,0.00033282556721947465,0.0011601183108666958,0.08501688826272535,1055
1814,0.5552439294408996,0.04652304519033568,0.6017669746312353,"Malaga, Spain",Mauritius,0_10_1056,0.000601236106238634,0.000616616013485573,0.04530519307061125,1056
1813,0.5558451655471383,0.04554548717088458,0.6013906527180228,"Malaga, Spain",Mauritius,0_10_1057,0.00011905407130929913,0.0006166160134855731,0.04480981708608953,1057
1818,0.5559440718943838,0.04666631907257135,0.6026103909669551,"Malaga, Spain",Mauritius,0_10_1058,0.0012398859729960687,0.0006166160134855731,0.04480981708608953,1058
2027,0.5571839578673798,0.0987098769189243,0.6558938347863041,"Malaga, Spain",Mauritius,0_10_1059,0.0009111603722634642,0.0013422724921182878,0.0964564440545423,1059
1996,0.5580458916390048,0.08992844822526935,0.6479743398642741,"Malaga, Spain",Mauritius,0_10_1060,0.00033531018625787556,0.0012135294538458024,0.08837960858516523,1060
1823,0.5582099648112305,0.04555600174763008,0.6037659665588606,"Malaga, Spain",Mauritius,0_10_1061,0.00012956864805480084,0.0006166160134855731,0.04480981708608953,1061
1954,0.5583395334592853,0.08146562006249292,0.6398051535217782,"Malaga, Spain",Mauritius,0_10_1062,0.000293320040888001,0.0011262613005106172,0.08004603872109402,1062
1830,0.5586328535001733,0.04644295726818948,0.6050758107683628,"Malaga, Spain",Mauritius,0_10_1063,0.0010165241686141968,0.0006166160134855731,0.04480981708608953,1063
1884,0.5596243162777738,0.061875373050879534,0.6214996893286533,"Malaga, Spain",Mauritius,0_10_1064,0.00022779454982713165,0.0008393506353913478,0.06080822786566078,1064
1976,0.5598521108276009,0.08321957473658714,0.643071685564188,"Malaga, Spain",Mauritius,0_10_1065,0.0005868969745335129,0.0011529668720001705,0.08147971089005311,1065
1840,0.5603580649965322,0.04749406694017788,0.6078521319367101,"Malaga, Spain",Mauritius,0_10_1066,0.0020676338406026007,0.0006166160134855731,0.04480981708608953,1066
1837,0.5624256988371348,0.04414157997025148,0.6065672788073863,"Malaga, Spain",Mauritius,0_10_1067,0.0001755246111249109,0.0005899104419960198,0.04337614491713045,1067
1892,0.5626012234482597,0.060306254831912987,0.6229074782801727,"Malaga, Spain",Mauritius,0_10_1068,0.00011905407130929913,0.0008126450639017944,0.059374555696701685,1068
1843,0.5626695263095957,0.04600440844431275,0.6086739347539084,"Malaga, Spain",Mauritius,0_10_1069,0.0005779753447374691,0.0006166160134855731,0.04480981708608953,1069
2002,0.5632475016543331,0.0875250966778146,0.6507725983321477,"Malaga, Spain",Mauritius,0_10_1070,0.0010710163267629857,0.0011996545846811731,0.08525442576637003,1070
1848,0.5643047069607651,0.044947289696667614,0.6092519966574327,"Malaga, Spain",Mauritius,0_10_1071,0.0009812343375410482,0.0005899104419960198,0.04337614491713045,1071
1876,0.5652229423804259,0.05437800206424781,0.6196009444446737,"Malaga, Spain",Mauritius,0_10_1072,0.00015871630163066808,0.0007051882397123255,0.05351409752290472,1072
1915,0.5653816586820566,0.06293290009206487,0.6283145587741215,"Malaga, Spain",Mauritius,0_10_1073,0.00040877483217061084,0.0008547241561042665,0.0616694011037899,1073
1859,0.5657904335142272,0.04721683666043419,0.6130072701746614,"Malaga, Spain",Mauritius,0_10_1074,0.0003300258204101958,0.0006433215849751264,0.04624348925504863,1074
2029,0.5661204593346374,0.08997422873114491,0.6560946880657823,"Malaga, Spain",Mauritius,0_10_1075,0.0010690186706010518,0.0012263601561707264,0.08767884990437255,1075
1861,0.5671894780052384,0.04652745372711187,0.6137169317323503,"Malaga, Spain",Mauritius,0_10_1076,0.0011010206275365864,0.0006166160134855731,0.04480981708608953,1076
1966,0.568290498632775,0.07372382789144671,0.6420143265242217,"Malaga, Spain",Mauritius,0_10_1077,0.0018122129943610732,0.0009640892604504746,0.07094752563663491,1077
1943,0.5700321592475097,0.06655468678114451,0.6365868460286542,"Malaga, Spain",Mauritius,0_10_1078,0.00011905407130929913,0.0009081352990833731,0.06552749741075149,1078
1868,0.5700601100055109,0.04566329605568231,0.6157234060611932,"Malaga, Spain",Mauritius,0_10_1079,0.00023686295610703123,0.0006166160134855731,0.04480981708608953,1079
2017,0.5701357955502284,0.0834822586134274,0.6536180541636558,"Malaga, Spain",Mauritius,0_10_1080,0.000444309727794967,0.0011462434417020665,0.08189170544393015,1080
2169,0.570208882630435,0.12034321262666503,0.6905520952571,"Malaga, Spain",Mauritius,0_10_1081,0.0005577072004809835,0.0016376181893808825,0.11814788723680268,1081
2068,0.570766589830916,0.09562345208099587,0.6663900419119119,"Malaga, Spain",Mauritius,0_10_1082,0.0002772580772746336,0.0013090196890273812,0.09403717431469331,1082
1924,0.5709851351764141,0.06057152951370581,0.63155666469012,"Malaga, Spain",Mauritius,0_10_1083,0.00038432875310212555,0.0008126450639017945,0.059374555696701685,1083
2076,0.5713578472113681,0.09695276886204318,0.6683106160734112,"Malaga, Spain",Mauritius,0_10_1084,0.00011905407130929913,0.0013155669206287347,0.09551814787010494,1084
1926,0.5714436322573127,0.06061456938628784,0.6320582016436005,"Malaga, Spain",Mauritius,0_10_1085,0.0004273686256841547,0.0008126450639017945,0.059374555696701685,1085
1932,0.5718313563560575,0.061692347980471185,0.6335237043365287,"Malaga, Spain",Mauritius,0_10_1086,0.0015051472198674976,0.0008126450639017944,0.059374555696701685,1086
2215,0.573336503575925,0.12825475469448033,0.7015912582704054,"Malaga, Spain",Mauritius,0_10_1087,0.00026067433742804624,0.0017026244016012423,0.12629145595545094,1087
1986,0.5735971779133531,0.07199219189877815,0.6455893698121312,"Malaga, Spain",Mauritius,0_10_1088,0.0002281918299528174,0.000973552165336483,0.07079044790348861,1088
1962,0.573772059465726,0.06774689107397402,0.6415189505397,"Malaga, Spain",Mauritius,0_10_1089,0.00081588237961705,0.000908135299083373,0.06602287339527321,1089
1877,0.5745233288089522,0.04554548717088458,0.6200688159798368,"Malaga, Spain",Mauritius,0_10_1090,0.00011905407130929913,0.0006166160134855731,0.04480981708608953,1090
1881,0.5745693331832901,0.04647196169511736,0.6210412948784074,"Malaga, Spain",Mauritius,0_10_1091,0.0010455285955420779,0.0006166160134855731,0.04480981708608953,1091
2008,0.5756148617788321,0.07625084358885004,0.6518657053676822,"Malaga, Spain",Mauritius,0_10_1092,0.0009230972263452042,0.001017500403429581,0.07431024595907477,1092
2101,0.5764487214244963,0.0999336042671336,0.6763823256916299,"Malaga, Spain",Mauritius,0_10_1093,0.00019160248722183137,0.0013372012288268584,0.09840480055108462,1093
2050,0.576555307143399,0.08502365655009247,0.6615789636934915,"Malaga, Spain",Mauritius,0_10_1094,0.0009949556954165217,0.0011462434417020665,0.08288245741297358,1094
1895,0.5774795150394301,0.04591926764139509,0.6233987826808252,"Malaga, Spain",Mauritius,0_10_1095,0.0004928345418198088,0.0006166160134855731,0.04480981708608953,1095
2045,0.5779301303030082,0.08222125630364463,0.6601513866066528,"Malaga, Spain",Mauritius,0_10_1096,0.001139061142982678,0.001119537870212513,0.07996265729044937,1096
1897,0.5790209104208085,0.04561036088708903,0.6246312713078975,"Malaga, Spain",Mauritius,0_10_1097,0.00018392778751374905,0.0006166160134855731,0.04480981708608953,1097
2091,0.5792048382083222,0.09442654244790971,0.673631380656232,"Malaga, Spain",Mauritius,0_10_1098,0.0017138950138301245,0.001259817773565858,0.09145282966051345,1098
2122,0.5809187332221524,0.09961425450528782,0.6805329877274402,"Malaga, Spain",Mauritius,0_10_1099,0.0008505362027000363,0.0013689780636078413,0.09739474023897969,1099
1908,0.5817692694248524,0.04554548717088458,0.627314756595737,"Malaga, Spain",Mauritius,0_10_1100,0.00011905407130929913,0.0006166160134855731,0.04480981708608953,1100
1910,0.581805643126059,0.045800632755275905,0.6276062758813349,"Malaga, Spain",Mauritius,0_10_1101,0.0003741996557006244,0.0006166160134855731,0.04480981708608953,1101
1949,0.5819216347308078,0.05625726649173368,0.6381789012225415,"Malaga, Spain",Mauritius,0_10_1102,0.00047834199904006613,0.0007526866893213344,0.055026237803371916,1102
1985,0.5823999767298479,0.06309137855707525,0.6454913552869231,"Malaga, Spain",Mauritius,0_10_1103,7.187731265922981e-05,0.0008547241561042665,0.06216477708831161,1103
1919,0.5824718540425071,0.04708918731576495,0.6295610413582721,"Malaga, Spain",Mauritius,0_10_1104,0.0016627542161896658,0.0006166160134855731,0.04480981708608953,1104
2125,0.5841346082586968,0.0970968779576532,0.68123148621635,"Malaga, Spain",Mauritius,0_10_1105,0.0021304618948047027,0.0013001933999158158,0.0936662226629324,1105
1927,0.5862650701535015,0.04589114601530708,0.6321562161688086,"Malaga, Spain",Mauritius,0_10_1106,0.00046471291573180196,0.0006166160134855731,0.04480981708608953,1106
1930,0.5866417836332224,0.04619359913553789,0.6328353827687603,"Malaga, Spain",Mauritius,0_10_1107,0.0007671660359626076,0.0006166160134855731,0.04480981708608953,1107
1937,0.587408949669185,0.047268109084852905,0.6346770587540379,"Malaga, Spain",Mauritius,0_10_1108,0.0003812982448289093,0.0006433215849751264,0.04624348925504863,1108
2100,0.5877902479140139,0.08849406325240794,0.6762843111664218,"Malaga, Spain",Mauritius,0_10_1109,0.0002457049101961539,0.001177997593244684,0.08707036074896696,1109
2021,0.587928573316693,0.06695351486826917,0.6548820881849622,"Malaga, Spain",Mauritius,0_10_1110,0.0005178821584339577,0.0009081352990833731,0.06552749741075149,1110
2163,0.588446455475127,0.10164686331509443,0.6900933187902214,"Malaga, Spain",Mauritius,0_10_1111,0.00043201530301439917,0.0013956836350973946,0.09981916437698217,1111
2025,0.5884621546872131,0.06716402620986339,0.6556261808970765,"Malaga, Spain",Mauritius,0_10_1112,0.0012237694845499414,0.0009081352990833731,0.06503212142622979,1112
1944,0.589685924171763,0.04699893638209929,0.6366848605538623,"Malaga, Spain",Mauritius,0_10_1113,0.001572503282524007,0.0006166160134855731,0.04480981708608953,1113
2231,0.5912390934218278,0.11409765082153489,0.7053367442433627,"Malaga, Spain",Mauritius,0_10_1114,0.0010668909785825909,0.0015603984935455323,0.11147036134940656,1114
2090,0.5922468054499824,0.0808933646413541,0.6731401700913365,"Malaga, Spain",Mauritius,0_10_1115,0.0001923402550122466,0.0011041643494995943,0.07959686003684194,1115
2083,0.5923906669308534,0.07857491033037589,0.6709655772612293,"Malaga, Spain",Mauritius,0_10_1116,0.00010810627991120203,0.0010313752725942104,0.07743542877786999,1116
1994,0.5924987732107646,0.055030978372754946,0.6475297515835196,"Malaga, Spain",Mauritius,0_10_1117,0.0007124316205100456,0.0007259811178317811,0.05359256563441282,1117
2040,0.5932112048312747,0.06616947523210581,0.6593806800633805,"Malaga, Spain",Mauritius,0_10_1118,0.0007245944913141233,0.0009081352990833731,0.06453674544170805,1118
2019,0.5939357993225888,0.060306254831912987,0.6542420541545018,"Malaga, Spain",Mauritius,0_10_1119,0.00011905407130929913,0.0008126450639017944,0.05937455569670169,1119
2062,0.5939936888976609,0.07136641199586424,0.6653601008935252,"Malaga, Spain",Mauritius,0_10_1120,0.00013258994344977904,0.0009415929164785047,0.07029222913593582,1120
2026,0.5941262788411107,0.061669541419985374,0.6557958202610961,"Malaga, Spain",Mauritius,0_10_1121,2.1962918932971753e-05,0.0008393506353913477,0.06080822786566077,1121
2086,0.5941437233764798,0.07787437167101519,0.672018095047495,"Malaga, Spain",Mauritius,0_10_1122,0.0005908715835398759,0.0010442059749191342,0.07623929411255559,1122
