Latency,Arrival Time
0.04342476779424237,0.04342476779424237
0.04341081986668942,0.04354382186555171
0.043529845745291645,0.043662875936861065
0.04356016390474595,0.043781930008170405
0.04364009924912171,0.04390098407947976
0.043735273392347035,0.0440200381507891
0.04380352434694637,0.044139092222098456
0.04381807673265986,0.044258146293407796
0.04374636526737245,0.044377200364717144
0.04358051821044979,0.04449625443602649
0.04369272762711156,0.04461530850733584
0.043538169198097186,0.044734362578645194
0.043524101676227334,0.044853416649954535
0.04360587001174789,0.04497247072126388
0.043689379227561706,0.04511039610175809
0.04341081986668942,0.045229450173067426
0.0435822925290329,0.0454936087993366
0.04380706088133632,0.04600890388529285
0.04341081986668941,0.04612795795660219
0.04350796691851888,0.04624701202791155
0.04361720175316531,0.04636606609922089
0.04381058209449319,0.04660532258434144
0.0434795292654137,0.04679308605437507
0.04358193589637603,0.047083256155371025
0.043410819866689425,0.04720231022668038
0.04357767235665648,0.047462600655599894
0.04373531717158374,0.04790615203180357
0.04363165759166774,0.04824604382809124
0.043410819866689425,0.04836509789940059
0.04367558969972327,0.04871098942580929
0.04341081986668942,0.04883004349711862
0.0435030196048861,0.04894909756842798
0.043881459272023644,0.049473949843254525
0.04341081986668942,0.04959300391456387
0.04347126462198884,0.04971205798587322
0.04351424789142666,0.049831112057182575
0.04346657458363851,0.049950166128491916
0.04354651781874044,0.05006922019980127
0.04344622800232426,0.05018827427111061
0.04353867267050024,0.050307328342419966
0.04358396248943172,0.05048436932372972
0.04356043706468066,0.05075304059303031
0.044004852151428284,0.05146612694907851
0.043410819866689425,0.051585181020387866
0.04349342182625611,0.05170423509169722
0.04369774151400524,0.05194552227696031
0.04393859984050199,0.05259235632208223
0.043821254171488425,0.053121844698190576
0.043410819866689425,0.05324089876949992
0.043424111998043205,0.05335995284080927
0.0438493701314127,0.053862756504937465
0.043560178300042135,0.05413116900959952
0.04353135817898106,0.054370761393200503
0.043410819866689425,0.05448981546450986
0.04402764864312011,0.05513668537000865
0.043410819866689425,0.05525573944131801
0.04350190565421096,0.05541350608230339
0.04341081986668943,0.05553256015361274
0.0435291654427533,0.05565161422492208
0.04341157446532792,0.05577066829623144
0.04347632569762168,0.05593289800859709
0.04341081986668943,0.056051952079906445
0.043881296581018484,0.05663138035282604
0.04341081986668943,0.056750434424135396
0.04394524631656478,0.05728879167023268
0.04341081986668942,0.05740784574154202
0.04348325141215379,0.057526899812851376
0.043956532702094375,0.05803653637207884
0.0435859204737323,0.058330691050431066
0.043410819866689425,0.05844974512174042
0.04363890535837822,0.05869466002161726
0.04392380648026929,0.059326700706506474
0.043410819866689425,0.05944575477781583
0.043497166410383335,0.05956480884912517
0.04361127106589463,0.059683862920434524
0.04372377847849259,0.059802916991743865
0.04383575491830742,0.05992197106305322
0.043885143197481796,0.06004102513436256
0.0438134240732101,0.060160079205671915
