0
0
0
0
0
0
1
1
0
2
1
0
2
1
1
3
0
0
1
3
0
1
0
0
3
1
1
3
0
1
4
1
0
4
0
1
5
0
0
6
0
0
0
1
1
0
1
6
1
6
7
0
8
0
1
1
0
1
1
2
8
1
2
3
9
2
0
9
3
0
10
0
3
3
1
1
4
0
3
5
10
4
11
0
5
6
7
0
0
7
0
0
7
3
0
0
1
0
7
9
7
0
0
0
0
1
0
7
0
8
0
0
7
8
1
0
0
8
1
0
8
9
5
0
0
1
1
2
0
0
5
2
0
1
2
0
3
0
3
5
4
5
7
0
7
1
0
5
0
2
2
6
0
3
7
4
8
0
3
6
8
9
0
0
0
10
6
7
0
3
0
0
1
3
9
0
4
0
0
0
6
2
0
7
9
0
3
4
0
0
1
8
0
4
5
1
6
0
4
0
8
0
5
6
6
0
0
0
6
8
7
8
0
9
0
0
10
0
0
10
0
4
5
1
1
6
0
7
10
8
11
1
0
0
11
0
1
12
1
1
13
0
2
3
0
0
1
3
2
1
3
3
12
0
4
5
2
6
1
3
4
0
0
0
4
3
4
10
3
0
4
0
0
0
4
1
1
5
0
0
10
5
0
6
3
3
1
0
6
7
0
0
2
0
0
0
0
2
3
7
0
0
0
1
7
0
3
8
8
0
0
0
1
3
1
0
4
6
5
1
0
8
1
5
9
6
1
9
0
0
0
1
1
0
6
2
6
9
3
4
0
6
0
0
8
1
4
4
0
2
0
0
0
0
2
3
8
9
4
3
9
5
5
10
11
0
0
0
5
5
0
3
6
6
4
11
6
6
7
7
0
8
0
9
1
9
7
0
8
10
11
8
10
0
9
1
10
2
11
0
0
1
10
10
0
11
0
10
10
1
1
11
1
0
0
10
12
0
11
0
12
1
11
0
13
12
0
13
0
0
12
13
1
0
0
1
13
13
0
0
0
1
0
13
2
0
0
14
14
0
2
12
0
0
0
14
0
5
12
0
2
0
0
13
0
0
14
0
0
0
14
0
4
2
0
5
0
6
2
0
0
0
14
0
1
12
0
2
14
13
0
15
16
13
5
0
0
0
2
1
0
14
0
14
15
0
5
16
1
0
17
2
0
0
15
0
15
5
0
6
0
2
0
6
16
7
17
8
0
0
0
16
0
0
0
0
14
0
1
7
0
8
0
16
0
0
0
14
1
0
8
0
1
8
0
0
0
9
14
0
1
10
15
1
0
0
2
1
0
0
10
0
14
0
0
0
0
1
0
1
0
10
0
0
1
0
0
1
0
13
10
14
0
0
13
1
10
1
0
0
14
1
11
0
0
14
14
0
0
0
14
0
0
0
0
0
15
0
0
1
1
0
2
0
10
0
0
1
15
1
0
11
0
1
16
1
12
2
13
16
12
0
1
3
0
13
0
0
0
0
1
0
17
0
3
0
17
0
4
0
0
18
1
4
1
0
13
0
0
5
0
13
1
2
19
1
0
19
1
0
20
12
0
0
2
3
21
0
1
21
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
21
3
0
0
0
0
2
1
0
1
10
10
0
2
3
0
3
20
0
0
0
0
10
21
0
1
0
0
0
0
1
22
3
1
4
2
4
0
10
0
1
10
0
1
0
0
11
10
0
5
2
6
12
11
2
3
0
12
0
1
21
0
0
22
0
0
2
23
3
0
6
0
7
0
1
0
1
0
0
0
7
0
3
10
0
0
1
0
0
0
11
10
0
7
0
7
0
11
0
12
0
8
0
0
21
8
1
0
10
0
1
12
0
2
0
1
21
0
0
3
12
0
0
4
1
10
8
13
11
0
11
1
1
0
0
13
0
0
0
14
4
8
0
0
0
0
0
20
0
0
0
9
4
11
0
0
14
0
12
20
15
0
21
0
16
9
0
0
10
0
1
4
21
0
0
0
1
10
11
0
0
0
0
15
0
1
0
0
0
0
1
0
11
1
16
1
0
1
12
16
3
20
9
0
0
0
1
0
0
10
12
0
21
0
0
3
0
21
0
0
16
0
0
17
0
10
0
0
0
0
1
0
3
21
0
0
10
0
0
0
0
11
11
0
1
17
0
0
1
0
17
0
1
0
1
0
18
11
18
0
0
0
20
1
1
0
0
19
0
19
0
0
0
0
0
0
0
0
0
9
0
0
19
1
9
0
0
19
0
0
10
1
9
0
1
0
1
9
0
0
2
1
19
10
10
0
0
2
0
0
0
18
1
0
0
10
1
0
0
0
0
0
0
18
2
19
18
0
0
0
0
19
0
9
1
0
9
1
0
0
0
2
0
0
10
1
0
0
10
10
0
0
18
0
1
1
0
18
1
0
10
0
0
2
0
18
18
2
0
0
0
19
1
0
9
0
0
0
1
10
0
0
1
10
18
19
0
0
0
0
19
